,date,firm,Ticker,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares
1790,2020-12-31 00:00:00,Trane Technologies,TT,,322600000.0,244700000.0,563400000.0,950100000.0,386700000.0,386700000.0,-61900000.0,72400000.0,3179100000.0,2792400000.0,2229000000.0,-64100000.0,250200000.0,244700000.0
1791,2020-09-30 00:00:00,Trane Technologies,TT,,500000000.0,400600000.0,566800000.0,1138000000.0,571200000.0,571200000.0,-62400000.0,89900000.0,3495500000.0,2924300000.0,2357500000.0,-71200000.0,410100000.0,400600000.0
1792,2021-07-03 00:00:00,TransDigm Group,TDG,,244000000.0,317000000.0,165000000.0,657000000.0,456000000.0,456000000.0,-263000000.0,-73000000.0,1218000000.0,762000000.0,561000000.0,-212000000.0,317000000.0,317000000.0
1793,2021-04-03 00:00:00,TransDigm Group,TDG,,130000000.0,104000000.0,148000000.0,615000000.0,431000000.0,431000000.0,-268000000.0,25000000.0,1194000000.0,763000000.0,579000000.0,-301000000.0,105000000.0,104000000.0
1794,2021-01-02 00:00:00,TransDigm Group,TDG,,53000000.0,50000000.0,185000000.0,554000000.0,340000000.0,340000000.0,-267000000.0,3000000.0,1108000000.0,768000000.0,554000000.0,-287000000.0,50000000.0,-23000000.0
1795,2020-09-30 00:00:00,TransDigm Group,TDG,,76000000.0,82000000.0,167000000.0,560000000.0,352000000.0,352000000.0,-267000000.0,-25000000.0,1173000000.0,821000000.0,613000000.0,-276000000.0,101000000.0,82000000.0
1796,2021-07-02 00:00:00,Trimble,TRMB,138300000.0,162400000.0,138900000.0,224800000.0,547600000.0,149500000.0,149500000.0,-16600000.0,23500000.0,945200000.0,795700000.0,397600000.0,12900000.0,138900000.0,138900000.0
1797,2021-04-02 00:00:00,Trimble,TRMB,129400000.0,137400000.0,114500000.0,207800000.0,515400000.0,142400000.0,142400000.0,-16900000.0,22800000.0,886500000.0,744100000.0,371100000.0,-5000000.0,114600000.0,114500000.0
1798,2021-01-01 00:00:00,Trimble,TRMB,125800000.0,128300000.0,180300000.0,180100000.0,491000000.0,147500000.0,147500000.0,-17900000.0,-52400000.0,829700000.0,682200000.0,338700000.0,-19200000.0,180700000.0,180300000.0
1799,2020-10-02 00:00:00,Trimble,TRMB,117900000.0,96400000.0,84700000.0,191000000.0,463300000.0,114400000.0,114400000.0,-19600000.0,11600000.0,792100000.0,677700000.0,328800000.0,-18000000.0,84800000.0,84700000.0
1800,2021-06-30 00:00:00,Truist Financial,TFC,,2073000000.0,1657000000.0,3211000000.0,6084000000.0,0.0,2543000000.0,,415000000.0,6084000000.0,3541000000.0,0.0,-470000000.0,1658000000.0,1559000000.0
1801,2021-03-31 00:00:00,Truist Financial,TFC,,1824000000.0,1477000000.0,3140000000.0,5434000000.0,0.0,2131000000.0,,351000000.0,5434000000.0,3303000000.0,0.0,-307000000.0,1473000000.0,1334000000.0
1802,2020-12-31 00:00:00,Truist Financial,TFC,,1641000000.0,1329000000.0,3156000000.0,5474000000.0,0.0,2153000000.0,,311000000.0,5474000000.0,3321000000.0,0.0,-512000000.0,1330000000.0,1228000000.0
1803,2020-09-30 00:00:00,Truist Financial,TFC,,1396000000.0,1138000000.0,3093000000.0,5151000000.0,0.0,1836000000.0,,255000000.0,5151000000.0,3315000000.0,0.0,-440000000.0,1141000000.0,1068000000.0
1804,2021-06-30 00:00:00,Twitter,TWTR,299859000.0,81300000.0,65649000.0,443384000.0,773495000.0,30252000.0,30252000.0,-13893000.0,15651000.0,1190427000.0,1160175000.0,416932000.0,51048000.0,65649000.0,65649000.0
1805,2021-03-31 00:00:00,Twitter,TWTR,250709000.0,50004000.0,68005000.0,352119000.0,655010000.0,52182000.0,52182000.0,-13185000.0,-18001000.0,1036018000.0,983836000.0,381008000.0,-2178000.0,68005000.0,68005000.0
1806,2020-12-31 00:00:00,Twitter,TWTR,247940000.0,224019000.0,222116000.0,206403000.0,856117000.0,401774000.0,401774000.0,-40166000.0,1903000.0,1289041000.0,887267000.0,432924000.0,-177755000.0,222116000.0,222116000.0
1807,2020-09-30 00:00:00,Twitter,TWTR,208877000.0,29683000.0,28659000.0,309861000.0,574845000.0,56107000.0,56107000.0,-39614000.0,1024000.0,936233000.0,880126000.0,361388000.0,-26424000.0,28659000.0,28659000.0
1808,2021-03-31 00:00:00,Tyler Technologies,TYL,21813000.0,38296000.0,36976000.0,77961000.0,144207000.0,39021000.0,39021000.0,-379000.0,1320000.0,294802000.0,255781000.0,150595000.0,-1104000.0,36976000.0,36976000.0
1809,2020-12-31 00:00:00,Tyler Technologies,TYL,22411000.0,48412000.0,54094000.0,62736000.0,138669000.0,48036000.0,48036000.0,-610000.0,-5682000.0,283285000.0,235249000.0,144616000.0,376000.0,54094000.0,54094000.0
1810,2020-09-30 00:00:00,Tyler Technologies,TYL,21642000.0,49936000.0,39284000.0,66819000.0,143509000.0,49656000.0,49656000.0,-610000.0,10652000.0,285746000.0,236090000.0,142237000.0,280000.0,39284000.0,39284000.0
1811,2020-06-30 00:00:00,Tyler Technologies,TYL,21949000.0,41811000.0,53892000.0,62521000.0,131203000.0,41341000.0,41341000.0,-610000.0,-12081000.0,271091000.0,229750000.0,139888000.0,470000.0,53892000.0,53892000.0
1812,2021-07-03 00:00:00,Tyson Foods,TSN,,966000000.0,749000000.0,562000000.0,1675000000.0,1113000000.0,1113000000.0,-105000000.0,213000000.0,12478000000.0,11365000000.0,10803000000.0,-147000000.0,753000000.0,749000000.0
1813,2021-04-03 00:00:00,Tyson Foods,TSN,,624000000.0,476000000.0,534000000.0,1348000000.0,814000000.0,814000000.0,-110000000.0,147000000.0,11300000000.0,10486000000.0,9952000000.0,-190000000.0,477000000.0,476000000.0
1814,2021-01-02 00:00:00,Tyson Foods,TSN,,616000000.0,467000000.0,475000000.0,1297000000.0,822000000.0,822000000.0,-110000000.0,144000000.0,10460000000.0,9638000000.0,9163000000.0,-206000000.0,472000000.0,467000000.0
1815,2020-10-03 00:00:00,Tyson Foods,TSN,,781000000.0,613000000.0,562000000.0,1807000000.0,1245000000.0,1245000000.0,-124000000.0,165000000.0,11460000000.0,10215000000.0,9653000000.0,-464000000.0,616000000.0,613000000.0
1816,2021-06-30 00:00:00,U.S. Bancorp,USB,,2539000000.0,1982000000.0,3018000000.0,5907000000.0,0.0,2579000000.0,,551000000.0,5907000000.0,3328000000.0,0.0,-40000000.0,1988000000.0,1914000000.0
1817,2021-03-31 00:00:00,U.S. Bancorp,USB,,2892000000.0,2280000000.0,3024000000.0,6237000000.0,0.0,2930000000.0,,607000000.0,6237000000.0,3307000000.0,0.0,-38000000.0,2285000000.0,2175000000.0
1818,2020-12-31 00:00:00,U.S. Bancorp,USB,,1920000000.0,1519000000.0,2878000000.0,5238000000.0,0.0,1739000000.0,,395000000.0,5238000000.0,3499000000.0,0.0,181000000.0,1525000000.0,1425000000.0
1819,2020-09-30 00:00:00,U.S. Bancorp,USB,,1933000000.0,1580000000.0,2876000000.0,5259000000.0,0.0,2026000000.0,,347000000.0,5259000000.0,3233000000.0,0.0,-93000000.0,1586000000.0,1494000000.0
1820,2021-07-31 00:00:00,Ulta Beauty,ULTA,,331882000.0,250893000.0,465347000.0,797963000.0,331259000.0,331259000.0,-425000.0,80989000.0,1967207000.0,1635948000.0,1169244000.0,623000.0,250893000.0,250893000.0
1821,2021-05-01 00:00:00,Ulta Beauty,ULTA,,304966000.0,230289000.0,446214000.0,753788000.0,302985000.0,302985000.0,-358000.0,74677000.0,1938519000.0,1635534000.0,1184731000.0,1981000.0,230289000.0,230289000.0
1822,2021-01-30 00:00:00,Ulta Beauty,ULTA,,223809000.0,171494000.0,847035000.0,1156328000.0,307075000.0,307075000.0,-463000.0,52315000.0,2198701000.0,1891626000.0,1042373000.0,-83266000.0,171494000.0,171494000.0
1823,2020-10-31 00:00:00,Ulta Beauty,ULTA,,99894000.0,74798000.0,416378000.0,545519000.0,124901000.0,124901000.0,-1383000.0,25096000.0,1552033000.0,1427132000.0,1006514000.0,-25007000.0,74798000.0,74798000.0
1824,2021-06-30 00:00:00,Under Armour (Class A),UAA,,69234000.0,59207000.0,545503000.0,669229000.0,123726000.0,123726000.0,-13307000.0,10027000.0,1351534000.0,1227808000.0,682305000.0,-54492000.0,59207000.0,59207000.0
1825,2021-03-31 00:00:00,Under Armour (Class A),UAA,,87633000.0,77752000.0,516138000.0,628641000.0,112503000.0,112503000.0,-14137000.0,9881000.0,1257195000.0,1144692000.0,628554000.0,-24870000.0,77752000.0,77752000.0
1826,2020-12-31 00:00:00,Under Armour (Class A),UAA,,219144000.0,184453000.0,581178000.0,705998000.0,117820000.0,117820000.0,-15008000.0,34691000.0,1403766000.0,1285946000.0,697768000.0,101324000.0,184453000.0,184453000.0
1827,2020-09-30 00:00:00,Under Armour (Class A),UAA,,35232000.0,38946000.0,555049000.0,686320000.0,131271000.0,131271000.0,-14955000.0,-3714000.0,1433021000.0,1301750000.0,746701000.0,-96039000.0,38946000.0,38946000.0
1828,2021-06-30 00:00:00,Under Armour (Class C),UA,,69234000.0,59207000.0,545503000.0,669229000.0,123726000.0,123726000.0,-13307000.0,10027000.0,1351534000.0,1227808000.0,682305000.0,-54492000.0,59207000.0,59207000.0
1829,2021-03-31 00:00:00,Under Armour (Class C),UA,,87633000.0,77752000.0,516138000.0,628641000.0,112503000.0,112503000.0,-14137000.0,9881000.0,1257195000.0,1144692000.0,628554000.0,-24870000.0,77752000.0,77752000.0
1830,2020-12-31 00:00:00,Under Armour (Class C),UA,,219144000.0,184453000.0,581178000.0,705998000.0,117820000.0,117820000.0,-15008000.0,34691000.0,1403766000.0,1285946000.0,697768000.0,101324000.0,184453000.0,184453000.0
1831,2020-09-30 00:00:00,Under Armour (Class C),UA,,35232000.0,38946000.0,555049000.0,686320000.0,131271000.0,131271000.0,-14955000.0,-3714000.0,1433021000.0,1301750000.0,746701000.0,-96039000.0,38946000.0,38946000.0
1832,2021-06-30 00:00:00,Union Pacific,UNP,,2316000000.0,1798000000.0,,3314000000.0,2480000000.0,2480000000.0,-282000000.0,518000000.0,5504000000.0,3024000000.0,2190000000.0,-164000000.0,1798000000.0,1798000000.0
1833,2021-03-31 00:00:00,Union Pacific,UNP,,1754000000.0,1341000000.0,,2868000000.0,1999000000.0,1999000000.0,-290000000.0,413000000.0,5001000000.0,3002000000.0,2133000000.0,-245000000.0,1341000000.0,1341000000.0
1834,2020-12-31 00:00:00,Union Pacific,UNP,,1793000000.0,1380000000.0,,3089000000.0,2019000000.0,2019000000.0,-279000000.0,413000000.0,5141000000.0,3122000000.0,2052000000.0,-226000000.0,1380000000.0,1380000000.0
1835,2020-09-30 00:00:00,Union Pacific,UNP,,1773000000.0,1363000000.0,,2897000000.0,2043000000.0,2043000000.0,-295000000.0,410000000.0,4919000000.0,2876000000.0,2022000000.0,-270000000.0,1363000000.0,1363000000.0
1836,2021-06-30 00:00:00,United Airlines,UAL,,-564000000.0,-434000000.0,139000000.0,512000000.0,-1204000000.0,-1204000000.0,-404000000.0,-130000000.0,5471000000.0,6675000000.0,4959000000.0,640000000.0,-434000000.0,-434000000.0
1837,2021-03-31 00:00:00,United Airlines,UAL,,-1751000000.0,-1357000000.0,85000000.0,-1402000000.0,-2984000000.0,-2984000000.0,-336000000.0,-394000000.0,3221000000.0,6205000000.0,4623000000.0,1233000000.0,-1357000000.0,-1357000000.0
1838,2020-12-31 00:00:00,United Airlines,UAL,,-2373000000.0,-1897000000.0,167000000.0,-917000000.0,-2452000000.0,-2452000000.0,-334000000.0,-476000000.0,3412000000.0,5864000000.0,4329000000.0,79000000.0,-1897000000.0,-1897000000.0
1839,2020-09-30 00:00:00,United Airlines,UAL,,-2332000000.0,-1841000000.0,53000000.0,-1334000000.0,-2692000000.0,-2692000000.0,-329000000.0,-491000000.0,2489000000.0,5181000000.0,3823000000.0,360000000.0,-1841000000.0,-1841000000.0
1840,2021-06-30 00:00:00,United Parcel Service,UPS,,3436000000.0,2676000000.0,,6094000000.0,3575000000.0,3575000000.0,-167000000.0,760000000.0,23424000000.0,19849000000.0,17330000000.0,-139000000.0,2676000000.0,2676000000.0
1841,2021-03-31 00:00:00,United Parcel Service,UPS,,6204000000.0,4792000000.0,,8970000000.0,6510000000.0,6510000000.0,-177000000.0,1412000000.0,22908000000.0,16398000000.0,13938000000.0,-306000000.0,4792000000.0,4792000000.0
1842,2020-12-31 00:00:00,United Parcel Service,UPS,,-4288000000.0,-3347000000.0,,-2065000000.0,-5499000000.0,-5499000000.0,-175000000.0,-941000000.0,24896000000.0,30395000000.0,26961000000.0,1211000000.0,-3347000000.0,-3347000000.0
1843,2020-09-30 00:00:00,United Parcel Service,UPS,,2525000000.0,1957000000.0,,5001000000.0,2748000000.0,2748000000.0,-176000000.0,568000000.0,21238000000.0,18490000000.0,16237000000.0,-223000000.0,1957000000.0,1957000000.0
1844,2021-06-30 00:00:00,United Rentals,URI,,377000000.0,293000000.0,301000000.0,884000000.0,493000000.0,493000000.0,-100000000.0,84000000.0,2287000000.0,1794000000.0,1403000000.0,-116000000.0,293000000.0,293000000.0
1845,2021-03-31 00:00:00,United Rentals,URI,,275000000.0,203000000.0,250000000.0,725000000.0,384000000.0,384000000.0,-99000000.0,72000000.0,2057000000.0,1673000000.0,1332000000.0,-109000000.0,203000000.0,203000000.0
1846,2020-12-31 00:00:00,United Rentals,URI,,387000000.0,297000000.0,258000000.0,884000000.0,530000000.0,530000000.0,-101000000.0,90000000.0,2279000000.0,1749000000.0,1395000000.0,-143000000.0,297000000.0,297000000.0
1847,2020-09-30 00:00:00,United Rentals,URI,,275000000.0,208000000.0,232000000.0,898000000.0,569000000.0,569000000.0,-119000000.0,67000000.0,2187000000.0,1618000000.0,1289000000.0,-294000000.0,208000000.0,208000000.0
1848,2021-06-30 00:00:00,UnitedHealth Group,UNH,,5568000000.0,4266000000.0,10359000000.0,17115000000.0,5978000000.0,5978000000.0,-410000000.0,1196000000.0,71321000000.0,65343000000.0,54206000000.0,-410000000.0,4372000000.0,4266000000.0
1849,2021-03-31 00:00:00,UnitedHealth Group,UNH,,6342000000.0,4862000000.0,10223000000.0,17720000000.0,6739000000.0,6739000000.0,-397000000.0,1364000000.0,70196000000.0,63457000000.0,52476000000.0,-397000000.0,4978000000.0,4862000000.0
1850,2020-12-31 00:00:00,UnitedHealth Group,UNH,,3116000000.0,2212000000.0,11514000000.0,15763000000.0,3517000000.0,3517000000.0,-401000000.0,764000000.0,65467000000.0,61950000000.0,49704000000.0,-401000000.0,2352000000.0,2212000000.0
1851,2020-09-30 00:00:00,UnitedHealth Group,UNH,,4256000000.0,3172000000.0,10174000000.0,15544000000.0,4651000000.0,4651000000.0,-395000000.0,1000000000.0,65115000000.0,60464000000.0,49571000000.0,-395000000.0,3256000000.0,3172000000.0
1852,2021-06-30 00:00:00,Universal Health Services,UHS,,426798000.0,325024000.0,29149000.0,1371912000.0,438968000.0,438968000.0,-21709000.0,101522000.0,3197880000.0,2758912000.0,1825968000.0,-12170000.0,325276000.0,324363000.0
1853,2021-03-31 00:00:00,Universal Health Services,UHS,,272877000.0,209091000.0,31324000.0,1168104000.0,295669000.0,295669000.0,-22861000.0,63807000.0,3012987000.0,2717318000.0,1844883000.0,-22792000.0,209070000.0,208539000.0
1854,2020-12-31 00:00:00,Universal Health Services,UHS,,402378000.0,308708000.0,31092000.0,1269541000.0,414959000.0,414959000.0,-21823000.0,94644000.0,3086935000.0,2671976000.0,1817394000.0,-12581000.0,307734000.0,307714000.0
1855,2020-09-30 00:00:00,Universal Health Services,UHS,,323264000.0,241279000.0,28488000.0,1170784000.0,349670000.0,349670000.0,-25095000.0,79172000.0,2912541000.0,2562871000.0,1741757000.0,-26406000.0,244092000.0,240489000.0
1856,2021-06-30 00:00:00,Valero Energy,VLO,,461000000.0,162000000.0,161000000.0,1285000000.0,524000000.0,524000000.0,-150000000.0,169000000.0,26326000000.0,25802000000.0,25041000000.0,-63000000.0,292000000.0,160000000.0
1857,2021-03-31 00:00:00,Valero Energy,VLO,,-770000000.0,-704000000.0,194000000.0,158000000.0,-652000000.0,-652000000.0,-149000000.0,-148000000.0,19686000000.0,20338000000.0,19528000000.0,-118000000.0,-622000000.0,-705000000.0
1858,2020-12-31 00:00:00,Valero Energy,VLO,,-598000000.0,-359000000.0,214000000.0,276000000.0,-460000000.0,-460000000.0,-153000000.0,-289000000.0,15298000000.0,15758000000.0,15022000000.0,-138000000.0,-309000000.0,-360000000.0
1859,2020-09-30 00:00:00,Valero Energy,VLO,,-716000000.0,-464000000.0,178000000.0,122000000.0,-583000000.0,-583000000.0,-143000000.0,-337000000.0,14470000000.0,15053000000.0,14348000000.0,-133000000.0,-379000000.0,-465000000.0
1860,2021-06-30 00:00:00,Ventas,VTR,,91929000.0,86391000.0,30588000.0,428582000.0,164294000.0,164294000.0,-110051000.0,3641000.0,923376000.0,759082000.0,494794000.0,-72365000.0,88288000.0,86391000.0
1861,2021-03-31 00:00:00,Ventas,VTR,,-53245000.0,-57209000.0,40309000.0,431384000.0,155427000.0,155427000.0,-110767000.0,2153000.0,909700000.0,754273000.0,478316000.0,-208672000.0,-55398000.0,-57209000.0
1862,2020-12-31 00:00:00,Ventas,VTR,,111274000.0,110451000.0,23411000.0,485269000.0,70392000.0,70392000.0,-114208000.0,-679000.0,938226000.0,867834000.0,452957000.0,40882000.0,111953000.0,110451000.0
1863,2020-09-30 00:00:00,Ventas,VTR,,10542000.0,12751000.0,34228000.0,418692000.0,135098000.0,135098000.0,-115505000.0,-3195000.0,919233000.0,784135000.0,500541000.0,-124556000.0,13737000.0,12751000.0
1864,2021-06-30 00:00:00,Verisign,VRSN,19808000.0,187874000.0,147772000.0,48822000.0,281609000.0,212979000.0,212979000.0,-23064000.0,40102000.0,329405000.0,116426000.0,47796000.0,-25105000.0,147772000.0,147772000.0
1865,2021-03-31 00:00:00,Verisign,VRSN,20311000.0,188317000.0,150354000.0,45935000.0,276653000.0,210407000.0,210407000.0,-22534000.0,37963000.0,323621000.0,113214000.0,46968000.0,-22090000.0,150354000.0,150354000.0
1866,2020-12-31 00:00:00,Verisign,VRSN,19403000.0,182896000.0,157314000.0,50401000.0,274312000.0,204508000.0,204508000.0,-22537000.0,25582000.0,320284000.0,115776000.0,45972000.0,-21612000.0,157314000.0,157314000.0
1867,2020-09-30 00:00:00,Verisign,VRSN,19708000.0,184887000.0,170979000.0,46498000.0,272855000.0,206649000.0,206649000.0,-22537000.0,13908000.0,317879000.0,111230000.0,45024000.0,-21762000.0,170979000.0,170979000.0
1868,2021-06-30 00:00:00,Verisk Analytics,VRSK,,235400000.0,154000000.0,113500000.0,482600000.0,265300000.0,265300000.0,-31500000.0,83800000.0,747500000.0,482200000.0,264900000.0,-29900000.0,151600000.0,154000000.0
1869,2021-03-31 00:00:00,Verisk Analytics,VRSK,,216700000.0,168600000.0,119300000.0,463700000.0,250900000.0,250900000.0,-35400000.0,48700000.0,726100000.0,475200000.0,262400000.0,-32500000.0,168000000.0,168600000.0
1870,2020-12-31 00:00:00,Verisk Analytics,VRSK,,216000000.0,176200000.0,107400000.0,452900000.0,252300000.0,252300000.0,-35300000.0,39800000.0,713400000.0,461100000.0,260500000.0,-36300000.0,176200000.0,176200000.0
1871,2020-09-30 00:00:00,Verisk Analytics,VRSK,,240000000.0,185800000.0,95900000.0,462700000.0,275900000.0,275900000.0,-35300000.0,54200000.0,702700000.0,426800000.0,240000000.0,-35900000.0,185800000.0,185800000.0
1872,2021-06-30 00:00:00,Verizon Communications,VZ,,7824000000.0,5800000000.0,6973000000.0,19509000000.0,8516000000.0,8516000000.0,-844000000.0,1875000000.0,33764000000.0,25248000000.0,14255000000.0,-692000000.0,5949000000.0,5800000000.0
1873,2021-03-31 00:00:00,Verizon Communications,VZ,,7078000000.0,5245000000.0,6822000000.0,19345000000.0,8349000000.0,8349000000.0,-1101000000.0,1700000000.0,32867000000.0,24518000000.0,13522000000.0,-1271000000.0,5378000000.0,5245000000.0
1874,2020-12-31 00:00:00,Verizon Communications,VZ,,6253000000.0,4588000000.0,7951000000.0,19870000000.0,7722000000.0,7722000000.0,-1080000000.0,1535000000.0,34692000000.0,26970000000.0,14822000000.0,-1469000000.0,4718000000.0,4588000000.0
1875,2020-09-30 00:00:00,Verizon Communications,VZ,,5851000000.0,4357000000.0,7043000000.0,19209000000.0,7974000000.0,7974000000.0,-1044000000.0,1347000000.0,31543000000.0,23569000000.0,12334000000.0,-2123000000.0,4504000000.0,4357000000.0
1876,2021-06-30 00:00:00,Vertex Pharmaceuticals,VRTX,,-44255000.0,66924000.0,194669000.0,158308000.0,-36361000.0,-36361000.0,-15478000.0,-111179000.0,1793370000.0,1829731000.0,1635062000.0,-7894000.0,66924000.0,66924000.0
1877,2021-03-31 00:00:00,Vertex Pharmaceuticals,VRTX,,820960000.0,653138000.0,192077000.0,1076003000.0,883926000.0,883926000.0,-15678000.0,167822000.0,1724305000.0,840379000.0,648302000.0,-62966000.0,653138000.0,653138000.0
1878,2020-12-31 00:00:00,Vertex Pharmaceuticals,VRTX,,888623000.0,604190000.0,211843000.0,958135000.0,746292000.0,746292000.0,-16288000.0,284433000.0,1627820000.0,881528000.0,669685000.0,142331000.0,604190000.0,604190000.0
1879,2020-09-30 00:00:00,Vertex Pharmaceuticals,VRTX,,745871000.0,667434000.0,184551000.0,858592000.0,674041000.0,674041000.0,-13856000.0,78437000.0,1538271000.0,864230000.0,679679000.0,71830000.0,667434000.0,667434000.0
1880,2021-07-03 00:00:00,VF Corporation,VFC,,179150000.0,324245000.0,1099034000.0,1240406000.0,141372000.0,141372000.0,-34917000.0,25178000.0,2194557000.0,2053185000.0,954151000.0,37778000.0,153972000.0,324245000.0
1881,2021-04-03 00:00:00,VF Corporation,VFC,,89049000.0,89520000.0,1155947000.0,1350573000.0,194626000.0,194626000.0,-37971000.0,27306000.0,2582672000.0,2388046000.0,1232099000.0,-105577000.0,61743000.0,89520000.0
1882,2020-12-26 00:00:00,VF Corporation,VFC,,386707000.0,347240000.0,1195245000.0,1649017000.0,453772000.0,453772000.0,-34315000.0,59048000.0,2971541000.0,2517769000.0,1322524000.0,-67065000.0,327659000.0,347240000.0
1883,2020-09-26 00:00:00,VF Corporation,VFC,,293661000.0,256722000.0,997960000.0,1329118000.0,331158000.0,331158000.0,-34107000.0,50415000.0,2608324000.0,2277166000.0,1279206000.0,-37497000.0,243246000.0,256722000.0
1884,2021-03-31 00:00:00,ViacomCBS,VIAC,,1137000000.0,911000000.0,1434000000.0,3049000000.0,1516000000.0,1516000000.0,-259000000.0,226000000.0,7412000000.0,5896000000.0,4363000000.0,-379000000.0,911000000.0,911000000.0
1885,2020-12-31 00:00:00,ViacomCBS,VIAC,,884000000.0,810000000.0,1399000000.0,2417000000.0,918000000.0,918000000.0,-268000000.0,158000000.0,6225000000.0,5307000000.0,3808000000.0,-34000000.0,726000000.0,810000000.0
1886,2020-09-30 00:00:00,ViacomCBS,VIAC,,662000000.0,615000000.0,1391000000.0,2482000000.0,992000000.0,992000000.0,-259000000.0,38000000.0,6116000000.0,5124000000.0,3634000000.0,-330000000.0,624000000.0,615000000.0
1887,2020-06-30 00:00:00,ViacomCBS,VIAC,,925000000.0,481000000.0,1240000000.0,2790000000.0,1451000000.0,1451000000.0,-263000000.0,202000000.0,6275000000.0,4824000000.0,3485000000.0,-526000000.0,723000000.0,481000000.0
1888,2021-06-30 00:00:00,Viatris,VTRS,143800000.0,-219100000.0,-279200000.0,981400000.0,1984100000.0,858900000.0,858900000.0,-167100000.0,60100000.0,4577800000.0,3718900000.0,2593700000.0,-1078000000.0,-279200000.0,-279200000.0
1889,2021-03-31 00:00:00,Viatris,VTRS,163000000.0,-441300000.0,-1037600000.0,968700000.0,1860700000.0,729000000.0,729000000.0,-169000000.0,596300000.0,4430300000.0,3701300000.0,2569600000.0,-1170300000.0,-1037600000.0,-1037600000.0
1890,2020-12-31 00:00:00,Viatris,VTRS,153300000.0,-1013500000.0,-915800000.0,1358700000.0,1361300000.0,-150700000.0,-150700000.0,-144400000.0,-97700000.0,3623500000.0,3774200000.0,2262200000.0,-862800000.0,-915800000.0,-915800000.0
1891,2020-09-30 00:00:00,Viatris,VTRS,126000000.0,241600000.0,185700000.0,615200000.0,1260200000.0,519000000.0,519000000.0,-117300000.0,55900000.0,2972100000.0,2453100000.0,1711900000.0,-277400000.0,185700000.0,185700000.0
1892,2021-06-30 00:00:00,Visa,V,,4389000000.0,2575000000.0,1678000000.0,5944000000.0,4062000000.0,4062000000.0,-131000000.0,1814000000.0,6130000000.0,2068000000.0,186000000.0,327000000.0,2575000000.0,2515000000.0
1893,2021-03-31 00:00:00,Visa,V,,3628000000.0,3026000000.0,1613000000.0,5550000000.0,3584000000.0,3584000000.0,-121000000.0,602000000.0,5729000000.0,2145000000.0,179000000.0,44000000.0,3026000000.0,2951000000.0
1894,2020-12-31 00:00:00,Visa,V,,3748000000.0,3126000000.0,1472000000.0,5514000000.0,3845000000.0,3845000000.0,-136000000.0,622000000.0,5687000000.0,1842000000.0,173000000.0,-97000000.0,3126000000.0,3038000000.0
1895,2020-09-30 00:00:00,Visa,V,,3055000000.0,2137000000.0,1537000000.0,4910000000.0,3177000000.0,3177000000.0,-168000000.0,918000000.0,5101000000.0,1924000000.0,191000000.0,-122000000.0,2137000000.0,2060000000.0
1896,2021-06-30 00:00:00,Vornado Realty Trust,VNO,,79673000.0,64512000.0,30602000.0,219447000.0,99068000.0,99068000.0,-51894000.0,2841000.0,410367000.0,311299000.0,190920000.0,-19395000.0,76832000.0,48036000.0
1897,2021-03-31 00:00:00,Vornado Realty Trust,VNO,,28977000.0,20550000.0,44186000.0,217228000.0,77688000.0,77688000.0,-50064000.0,1984000.0,409050000.0,331362000.0,191822000.0,-48711000.0,26993000.0,4074000.0
1898,2020-12-31 00:00:00,Vornado Realty Trust,VNO,,-210527000.0,-194979000.0,39122000.0,221255000.0,75049000.0,75049000.0,-54633000.0,-1801000.0,400998000.0,325949000.0,179743000.0,-285576000.0,-208726000.0,-209142000.0
1899,2020-09-30 00:00:00,Vornado Realty Trust,VNO,,92517000.0,65700000.0,32407000.0,194431000.0,55011000.0,55011000.0,-57371000.0,23781000.0,390076000.0,335065000.0,195645000.0,37506000.0,68736000.0,53155000.0
1900,2021-06-30 00:00:00,Vulcan Materials,VMC,,254063000.0,195344000.0,102338000.0,398364000.0,292854000.0,292854000.0,-41696000.0,57283000.0,1361047000.0,1068193000.0,962683000.0,-38791000.0,196780000.0,195344000.0
1901,2021-03-31 00:00:00,Vulcan Materials,VMC,,222308000.0,160614000.0,90264000.0,229267000.0,133877000.0,133877000.0,-33118000.0,60638000.0,1068344000.0,934467000.0,839077000.0,88431000.0,161670000.0,160614000.0
1902,2020-12-31 00:00:00,Vulcan Materials,VMC,,141188000.0,114518000.0,100205000.0,302741000.0,194071000.0,194071000.0,-35451000.0,25273000.0,1175119000.0,981048000.0,872378000.0,-52883000.0,115915000.0,114518000.0
1903,2020-09-30 00:00:00,Vulcan Materials,VMC,,258109000.0,199788000.0,85805000.0,380498000.0,292834000.0,292834000.0,-35782000.0,56984000.0,1309890000.0,1017056000.0,929392000.0,-34725000.0,201125000.0,199788000.0
1904,2021-06-30 00:00:00,W. R. Berkley Corporation,WRB,,299940000.0,237238000.0,11429000.0,985741000.0,344814000.0,344814000.0,-38096000.0,62262000.0,2296086000.0,1951272000.0,1310345000.0,-44874000.0,237678000.0,237238000.0
