Link,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
https://syarah.com/%D8%B4%D8%A7%D9%86%D8%AC%D8%A7%D9%86_CS95_2021_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10401711,Changan,CS95,2021,Saudi,White,Full,2.0,Gas,Automatic,Used,31000,Hail,Negotiable,True
https://syarah.com/%D9%84%D8%A7%D9%86%D8%AF_%D8%B1%D9%88%D9%81%D8%B1_%D8%B1%D9%86%D8%AC_%D8%B1%D9%88%D9%81%D8%B1_2019_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424253,Land Rover,Range Rover,2019,Saudi,Brown,Full,4.0,Gas,Automatic,Used,35000,Dammam,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%81%D9%84%D9%83%D8%B3_2010_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424245,Ford,Flex,2010,Saudi,Silver,Semi Full,4.0,Gas,Automatic,Used,300,Dammam,25000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%B4%D8%A7%D8%B5_2012_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424243,Toyota,Land Cruiser Pickup,2012,Saudi,Another Color,Standard,,Gas,Manual,Used,144928,Jazan,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A7%D9%8A%D9%86%D9%88%D9%81%D8%A7_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424241,Toyota,Innova,2014,Other,Blue,Full,2.7,Gas,Automatic,Used,205,Riyadh,Negotiable,True
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D9%85%D9%83%D8%B3%D9%8A%D9%85%D8%A7_2017_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10312669,Nissan,Maxima,2017,Saudi,Silver,Standard,,Gas,Automatic,Used,50000,Riyadh,Negotiable,True
https://syarah.com/%D8%AA%D8%A7%D9%87%D9%88_2011_LT_%D9%86%D8%B8%D9%8A%D9%81_%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85_%D8%B4%D8%AE%D8%B5%D9%8A_%D8%A8%D8%AF%D9%8A_%D9%86%D8%B8%D9%8A%D9%81_%D9%85%D8%AD%D8%B1%D9%83%D8%A7%D8%AA_%D9%88_%D9%85%D9%83%D9%8A%D9%86%D9%87_%D9%86%D8%B8%D9%8A%D9%81%D8%A9/car-10424237,Chevrolet,Tahoe,2011,Saudi,Brown,Standard,,Gas,Automatic,Used,143000,Riyadh,55000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7_XLI_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10382142,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,83000,Dammam,45000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424223,Hyundai,Elantra,2016,Saudi,White,Semi Full,,Gas,Automatic,Used,280,Riyadh,33000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A8%D8%B1%D8%A7%D8%AF%D9%88_2006_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424169,Toyota,Prado,2006,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,475,Al-Jouf,Negotiable,True
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%B3%D9%84%D9%81%D8%B1%D8%A7%D8%AF%D9%88_1985_%D9%82%D8%B7%D8%B9_10_c/car-10422311,Chevrolet,Silverado,1985,Other,Blue,Full,,Gas,Automatic,Used,200,Dammam,30000,False
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_2000_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424141,Lexus,LX,2000,Saudi,Another Color,Full,,Gas,Automatic,Used,460,Hail,46000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%AF%D8%AF%D8%B3%D9%86_2015/car-10424127,Nissan,Datsun,2015,Saudi,White,Full,2.4,Gas,Manual,Used,200000,Aseer,40000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%A7%D9%81%D9%8A%D9%88_2011_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10412561,Chevrolet,Aveo,2011,Saudi,Silver,Standard,1.6,Gas,Manual,Used,266000,Riyadh,Negotiable,True
https://syarah.com/%D8%AC%D9%8A%D8%A8_%D8%B1%D8%A7%D9%86%D8%AC%D9%84%D8%B1_2018_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424119,Jeep,Wrangler,2018,Saudi,Grey,Full,,Gas,Automatic,Used,61300,Dammam,165000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%82%D8%B1%D8%A7%D9%86%D8%AF_%D9%85%D8%A7%D8%B1%D9%83%D9%8A%D8%B2_%D9%A2%D9%A0%D9%A0%D9%A6/car-10424117,Ford,Marquis,2006,Saudi,Blue,Standard,3.5,Gas,Automatic,Used,307000,Qassim,15000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%AA%D8%A7%D9%87%D9%88_LT_2012_%D8%AF%D8%A8%D9%84_%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85/car-10424107,Chevrolet,Tahoe,2012,Saudi,Silver,Semi Full,,Gas,Automatic,Used,250385,Dammam,47500,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A7%D9%8A%D9%86%D9%88%D9%81%D8%A7_2007/car-10422651,Toyota,Innova,2007,Saudi,Silver,Semi Full,2.7,Gas,Automatic,Used,199800,Jeddah,25000,False
https://syarah.com/%D8%A8%D8%B1%D9%8A%D9%81%D9%8A%D8%A7_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%A2%D9%A0%D9%A0%D9%A2/car-10424095,Toyota,Previa,2002,Saudi,Oily,Standard,2.9,Gas,Automatic,Used,30923,Riyadh,12000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D8%B3_%D8%B1%D9%83%D8%A7%D8%A8_2000_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10424089,Toyota,Hiace,2000,Saudi,White,Standard,,Gas,Manual,Used,2000,Jeddah,12000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%8A%D8%A7%D8%B1%D8%B3_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10422197,Toyota,Yaris,2016,Saudi,Grey,Semi Full,1.5,Gas,Automatic,Used,9800,Dammam,32000,False
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D8%B3%D9%8A%D9%8A%D8%B1%D8%A7_2017_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424085,GMC,Sierra,2017,Gulf Arabic,Black,Full,5.3,Gas,Automatic,Used,108000,Riyadh,95000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D8%A7%D9%85%D8%B1%D9%8A_2015_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10421011,Toyota,Camry,2015,Saudi,Blue,Full,,Gas,Automatic,Used,133,Riyadh,56000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_1999_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424077,Toyota,Hilux,1999,Saudi,White,Semi Full,2.7,Gas,Manual,Used,375,Abha,19000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D8%A9_%D8%AA%D8%A7%D9%87%D9%88_2017/car-10424063,Chevrolet,Tahoe,2017,Saudi,Another Color,Standard,,Gas,Automatic,Used,176000,Jeddah,115000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_2017_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424053,Hyundai,Elantra,2017,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,43000,Hafar Al-Batin,49000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%A7%D9%81%D9%8A%D9%88_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10419569,Chevrolet,Aveo,2014,Other,White,Semi Full,,Gas,Automatic,Used,1500000,Makkah,11000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%83%D8%B3%D9%86%D8%AA_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10424043,Hyundai,Accent,2018,Saudi,Grey,Standard,1.4,Gas,Automatic,Used,79000,Dammam,30000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7_2017_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10420829,Hyundai,Sonata,2017,Saudi,White,Semi Full,1.4,Gas,Automatic,Used,151000,Riyadh,Negotiable,True
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%B1%D9%8A%D9%88_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424031,Kia,Rio,2014,Saudi,White,Standard,1.4,Gas,Automatic,Used,193500,Jeddah,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%81%D9%88%D8%B1%D8%AA%D8%B4%D9%86%D8%B1_2015_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424025,Toyota,Furniture,2015,Saudi,White,Full,2.7,Gas,Automatic,Used,157000,Taef,64000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%83%D8%B3%D9%86%D8%AA_2015_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424021,Hyundai,Accent,2015,Gulf Arabic,White,Semi Full,1.6,Gas,Automatic,Used,230000,Riyadh,28000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D8%A7%D9%85%D8%B1%D9%8A_2009_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10424017,Toyota,Camry,2009,Other,White,Full,,Gas,Automatic,Used,350000,Makkah,25000,False
https://syarah.com/%D9%87%D9%88%D8%A7%D9%86%D8%AF%D9%8A_H1_2016/car-10424015,Hyundai,H1,2016,Saudi,White,Full,2.5,Gas,Automatic,Used,140,Riyadh,Negotiable,True
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B3%D9%86%D8%AA%D8%B1%D8%A7_2019_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10409315,Nissan,Sentra,2019,Saudi,Brown,Semi Full,1.6,Gas,Automatic,Used,30000,Jeddah,44000,False
https://syarah.com/%D8%AC%D9%8A_%D8%A7%D9%85_%D8%B3%D9%8A_%D8%B3%D9%88%D8%A8%D8%B1%D8%A8%D8%A7%D9%86_2004/car-10424007,GMC,Suburban,2004,Saudi,Oily,Standard,,Gas,Automatic,Used,300000,Riyadh,8000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%B3%D9%8A%D9%83%D9%88%D9%8A%D8%A7_2011/car-10423997,Toyota,Ciocca,2011,Saudi,Silver,Semi Full,5.7,Gas,Automatic,Used,240000,Taef,Negotiable,True
https://syarah.com/%D9%85%D9%8A%D8%B1%D9%83%D9%88%D8%B1%D9%8A_%D8%AC%D8%B1%D8%A7%D9%86%D8%AF_%D9%85%D8%A7%D8%B1%D9%83%D9%8A%D8%B2_2005/car-10423373,Mercury,Grand Marquis,2005,Saudi,Silver,Semi Full,,Gas,Automatic,Used,360,Qurayyat,Negotiable,True
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%AA%D8%A7%D9%87%D9%88_2019_%D9%85%D8%B7%D9%88%D8%B1_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10422871,Chevrolet,Tahoe,2020,Saudi,Grey,Semi Full,5.7,Gas,Automatic,Used,99000,Dammam,145000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%B1%D9%8A%D9%88_2017_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10422875,Kia,Rio,2017,Saudi,Silver,Semi Full,1.4,Gas,Automatic,Used,12000,Dammam,26500,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%B4%D8%A7%D8%B5_2012_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423979,Toyota,Land Cruiser Pickup,2012,Gulf Arabic,Another Color,Semi Full,4.0,Gas,Manual,Used,300,Qassim,Negotiable,True
https://syarah.com/%D8%A7%D9%8A%D8%B3%D9%88%D8%B2%D9%88_%D8%AF%D9%8A_%D9%85%D8%A7%D9%83%D8%B3_2020_%D9%81%D9%84_ls_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%BA%D9%85%D8%A7%D8%B1%D8%AA%D9%8A%D9%86/car-10423971,Isuzu,D-MAX,2020,Saudi,White,Full,3.0,Diesel,Automatic,Used,19000,Abha,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%A7%D9%83%D8%B3%D8%A8%D8%AF%D8%B4%D9%86_2010/car-10423969,Ford,Explorer,2010,Saudi,Oily,Semi Full,6.0,Gas,Automatic,Used,165000,Khobar,25000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%A7%D9%83%D8%B3%D8%A8%D8%AF%D8%B4%D9%86_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423967,Ford,Expedition,2016,Saudi,Black,Semi Full,1.5,Gas,Automatic,Used,170000,Al-Medina,85000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%85%D8%A7%D8%B1%D9%83%D9%8A%D8%B2_1995_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10353167,Ford,Marquis,1995,Saudi,Green,Full,,Gas,Automatic,Used,180000,Aseer,13000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D8%A7%D9%85%D8%B1%D9%8A_2015_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423947,Toyota,Camry,2015,Gulf Arabic,White,Standard,2.4,Gas,Automatic,Used,161000,Dammam,55000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A7%D9%8A%D9%86%D9%88%D9%81%D8%A7_2015_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423939,Toyota,Innova,2015,Saudi,Silver,Full,2.7,Gas,Automatic,Used,114000,Jubail,49000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%86%D8%AA%D8%A7%D9%81%D9%8A_2018_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423929,Hyundai,Senta fe,2018,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,94000,Jeddah,Negotiable,True
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_2016_%D9%81%D9%84/car-10423921,Honda,Accord,2016,Saudi,White,Full,3.5,Gas,Automatic,Used,183000,Al-Ahsa,67000,False
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_ES_2021_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10413873,Lexus,ES,2021,Saudi,Another Color,Standard,2.5,Gas,Automatic,Used,6000,Dammam,175000,False
https://syarah.com/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A_%D8%B3%D8%A8%D8%A7%D9%8A%D8%B3_%D8%B3%D8%AA%D8%A7%D8%B1_2020_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423889,Mitsubishi,Space Star,2020,Saudi,Another Color,Standard,,Gas,Automatic,Used,12000,Jeddah,34000,False
https://syarah.com/%D9%85%D8%A7%D8%B2%D8%AF%D8%A7_6_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10420529,Mazda,6,2016,Other,Blue,Semi Full,,Gas,Automatic,Used,216000,Riyadh,40000,False
https://syarah.com/%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_%D8%AF%D9%8A%D8%B2%D9%84_2016_%D8%A3%D9%81%D8%A7%D9%86%D8%AA%D9%8A_%D9%83%D9%88%D8%B1%D9%8A/car-10423871,Hyundai,Elantra,2016,Other,Silver,Full,1.6,Diesel,Automatic,Used,87000,Al-Medina,42000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7_2011/car-10423861,Hyundai,Sonata,2011,Saudi,White,Semi Full,2.0,Gas,Automatic,Used,336000,Riyadh,21000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D9%83%D9%88%D9%84%D9%88%D8%B1%D8%A7%D8%AF%D9%88_2013_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423791,Chevrolet,Colorado,2013,Gulf Arabic,Grey,Full,3.6,Gas,Automatic,Used,300000,Hail,Negotiable,True
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_2018_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423787,Honda,Accord,2018,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,119041,Taef,70000,False
https://syarah.com/%D8%AC%D9%8A%D8%A8_%D9%81%D9%88%D8%B1%D8%AA%D8%B4%D9%8A%D9%86%D8%B1_2009_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423777,Toyota,Furniture,2009,Saudi,Another Color,Standard,1.6,Gas,Automatic,Used,400,Al-Medina,Negotiable,True
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%B3%D9%84%D9%81%D8%B1%D8%A7%D8%AF%D9%88_2013_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423749,Chevrolet,Silverado,2013,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,380,Qassim,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%81%D9%88%D9%83%D8%B3_2012_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10423745,Ford,Focus,2012,Other,Silver,Standard,1.5,Gas,Automatic,Used,180000,Riyadh,Negotiable,True
https://syarah.com/%D8%A7%D9%85_%D8%AC%D9%8A_5_2020_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423725,MG,5,2020,Saudi,Grey,Full,1.5,Gas,Automatic,Used,23000,Riyadh,44000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%B4%D8%A7%D8%B5_2015/car-10423721,Toyota,Land Cruiser Pickup,2015,Other,Brown,Full,1.7,Gas,Manual,Used,13058,Riyadh,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_GXR1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2015_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10422477,Toyota,Land Cruiser,2015,Saudi,White,Standard,4.7,Gas,Automatic,Used,345417,Riyadh,135000,False
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D8%A7_2011_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10423717,GMC,Acadia,2011,Saudi,Black,Standard,,Gas,Automatic,Used,187000,Khobar,22000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%81%D9%83%D8%AA%D9%88%D8%B1%D9%8A%D8%A7_2002_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423707,Ford,Victoria,2002,Saudi,White,Full,,Gas,Automatic,Used,300000,Arar,Negotiable,True
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D9%8A%D9%88%D9%83%D9%86_2012_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423701,GMC,Yukon,2012,Saudi,Silver,Semi Full,,Gas,Automatic,Used,60000,Aseer,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423695,Toyota,Hilux,2014,Gulf Arabic,White,Semi Full,2.7,Gas,Automatic,Used,21000,Riyadh,75000,False
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D9%8A%D9%88%D9%83%D9%86_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423693,GMC,Yukon,2014,Saudi,Golden,Semi Full,,Gas,Automatic,Used,100,Aseer,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%A7%D9%8A%D8%AF%D8%AC_2009_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423687,Ford,Edge,2009,Saudi,Brown,Standard,,Gas,Automatic,Used,357,Riyadh,20000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_2004_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10418245,Honda,Accord,2004,Saudi,White,Full,,Gas,Automatic,Used,5735,Wadi Dawasir,Negotiable,True
https://syarah.com/%D8%AC%D9%8A%D9%84%D9%8A_EC8_2012_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10355056,Geely,EC8,2012,Saudi,Golden,Semi Full,,Gas,Manual,Used,50000,Makkah,15000,False
https://syarah.com/%D8%A7%D9%85%D8%A8%D8%A7%D9%84%D8%A7_2016_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10423653,Chevrolet,Impala,2016,Saudi,Silver,Standard,3.5,Gas,Automatic,Used,139000,Aseer,65000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7_2017_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423629,Toyota,Corolla,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,66200,Riyadh,51000,False
https://syarah.com/%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D9%8A%D9%88%D9%83_1961_%D9%85%D8%AC%D8%AF%D8%AF_%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84/car-10423623,Buick,Riviera,1961,Other,Bronze,Standard,,Gas,Automatic,Used,100000,Dammam,Negotiable,True
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%83%D8%B3%D9%86%D8%AA_2017_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10354570,Hyundai,Accent,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,120000,Dammam,30000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_2014_%D8%B3%D8%A8%D9%8A%D8%B4%D9%84/car-10423579,Honda,Accord,2014,Saudi,White,Full,2.4,Gas,Automatic,Used,480000,Makkah,40000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%B4%D8%A7%D8%B5_%D9%A2%D9%A0%D9%A1%D9%A2/car-10423569,Toyota,Land Cruiser Pickup,2012,Saudi,Another Color,Standard,6.0,Gas,Manual,Used,130,Al-Jouf,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7_XLI_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10423545,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,90000,Riyadh,48500,False
https://syarah.com/%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%AC%D9%8A%D8%A8_%D8%A8%D8%B1%D8%A7%D8%AF%D9%88_2010_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_%D8%A7%D8%B3%D8%A8%D9%8A%D8%B1_%D8%B9%D9%84%D8%A7%D9%82/car-10334158,Toyota,Prado,2010,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,Used,293715,Jeddah,75000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_2015_%D9%85%D8%AE%D8%B2%D9%86_%D8%B4%D8%A8%D9%87_%D8%AC%D8%AF%D9%8A%D8%AF/car-10421403,Toyota,Hilux,2015,Saudi,White,Full,1.7,Gas,Manual,Used,57000,Makkah,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7_1997/car-10423505,Toyota,Corolla,1997,Other,White,Standard,1.3,Gas,Manual,Used,32500,Dammam,7000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_2008_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423499,Honda,Accord,2008,Saudi,Navy,Semi Full,2.5,Gas,Automatic,Used,400000,Riyadh,Negotiable,True
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D8%B2%D9%8A%D8%B1%D8%A7_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10423465,Hyundai,Azera,2016,Saudi,Grey,Semi Full,3.0,Gas,Automatic,Used,199100,Riyadh,52000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%A5%D9%83%D8%B3_%D8%A8%D8%AF%D9%8A%D8%B4%D9%86_%D9%A2%D9%A0%D9%A0%D9%A6/car-10423441,Ford,Expedition,2006,Saudi,Grey,Semi Full,,Gas,Automatic,Used,200000,Yanbu,12000,False
