Date,Open,High,Low,Close,Adj Close,compound,neg,neu,pos
2010-06-07,36.8986,37.0214,35.7929,250.94,35.8486,0.9524,0.042,0.864,0.094
2010-06-08,36.1771,36.2571,35.0929,249.33,35.6186,0.9729,0.034,0.852,0.114
2010-06-09,35.9243,35.9857,34.6414,243.2,34.7429,-0.9612,0.103,0.864,0.033
2010-06-10,34.9771,35.8543,34.6,250.51,35.7871,0.8523,0.048,0.877,0.075
2010-06-11,35.4614,36.2657,35.3386,253.51,36.2157,0.9839,0.045,0.827,0.128
2010-06-14,36.5657,37.0214,36.2871,254.28,36.3257,-0.9559,0.082,0.886,0.032
2010-06-15,36.52,37.1214,36.5,259.69,37.0986,-0.6705,0.107,0.797,0.095
2010-06-16,37.3,38.25,37.2329,267.25,38.1786,0.8957,0.038,0.872,0.09
2010-06-17,38.6571,38.9857,38.5,271.87,38.8386,0.988,0.011,0.865,0.123
2010-06-18,38.8929,39.2857,38.7743,274.07,39.1529,0.9403,0.021,0.894,0.086
2010-06-21,39.67,39.8586,38.39,270.17,38.5957,0.6911,0.065,0.851,0.085
2010-06-22,38.88,39.4243,38.7857,273.85,39.1214,-0.9498,0.103,0.842,0.055
2010-06-23,39.2257,39.2371,38.2714,270.97,38.71,0.8957,0.029,0.894,0.077
2010-06-24,38.7143,39.0286,38.3,269.0,38.4286,-0.2382,0.022,0.963,0.015
2010-06-25,38.58,38.61,37.9729,266.7,38.1,-0.8053,0.09,0.847,0.063
2010-06-28,38.1329,38.5357,37.7886,268.3,38.3286,0.9074,0.011,0.911,0.078
2010-06-29,37.7314,37.77,36.3286,256.17,36.5957,-0.6249,0.149,0.802,0.049
2010-06-30,36.6729,36.8529,35.7157,251.53,35.9329,0.0,0.0,1.0,0.0
2010-07-01,36.3286,36.4,34.7457,248.48,35.4971,0.0,0.0,0.0,0.0
2010-07-02,35.7843,35.8471,34.7429,246.94,35.2771,-0.8225,0.086,0.847,0.067
2010-07-06,35.8571,36.1143,35.1657,248.63,35.5186,0.5187,0.032,0.921,0.047
2010-07-07,35.7843,36.9671,35.6786,258.67,36.9529,0.7469,0.035,0.914,0.05
2010-07-08,37.4971,37.5571,36.4129,258.09,36.87,0.1263,0.035,0.926,0.039
2010-07-09,36.6986,37.1286,36.4514,259.62,37.0886,0.2708,0.048,0.884,0.068
2010-07-12,36.9329,37.4071,36.4086,257.29,36.7557,0.5886,0.029,0.933,0.038
2010-07-13,36.6171,36.6286,35.2043,251.8,35.9714,0.7418,0.068,0.849,0.083
2010-07-14,35.6257,36.5429,35.5714,252.73,36.1043,-0.7389,0.075,0.861,0.064
2010-07-15,35.4614,36.71,35.3286,251.45,35.9214,0.9763,0.041,0.83,0.129
2010-07-16,36.1686,36.4243,35.4871,249.9,35.7,-0.9483,0.14,0.786,0.074
2010-07-19,35.6971,35.6971,34.2286,245.58,35.0829,0.3455,0.115,0.756,0.13
2010-07-20,34.7,36.1286,34.2871,251.89,35.9843,0.9254,0.054,0.822,0.123
2010-07-21,37.87,37.8786,36.2857,254.24,36.32,0.9138,0.034,0.881,0.085
2010-07-22,36.8114,37.1429,36.4729,259.02,37.0029,0.9558,0.037,0.853,0.111
2010-07-23,36.7271,37.1971,36.6114,259.94,37.1343,0.9896,0.031,0.801,0.169
2010-07-26,37.1429,37.1571,36.8157,259.28,37.04,0.9755,0.041,0.837,0.122
2010-07-27,37.2671,37.8286,37.1857,264.08,37.7257,0.9626,0.044,0.861,0.095
2010-07-28,37.6671,37.9986,37.1786,260.96,37.28,0.6124,0.0,0.872,0.128
2010-07-29,37.2443,37.5214,36.5857,258.11,36.8729,0.9806,0.041,0.807,0.153
2010-07-30,36.5557,37.1,36.4143,257.25,36.75,0.0,0.0,0.0,0.0
2010-08-02,37.2057,37.5129,37.0886,261.85,37.4071,0.5106,0.064,0.853,0.083
2010-08-03,37.2871,37.6086,37.06,261.93,37.4186,0.9872,0.062,0.772,0.166
2010-08-04,37.5486,37.7543,37.1871,262.98,37.5686,-0.7662,0.09,0.836,0.074
2010-08-05,37.39,37.5971,37.2214,261.7,37.3857,-0.9397,0.086,0.869,0.045
2010-08-06,37.1114,37.3557,36.8043,260.09,37.1557,0.6705,0.012,0.948,0.04
2010-08-09,37.3543,37.45,37.0814,261.75,37.3929,-0.8749,0.097,0.831,0.072
2010-08-10,37.1214,37.2071,36.7929,259.41,37.0586,0.8122,0.047,0.881,0.073
2010-08-11,36.4857,36.5271,35.6871,250.19,35.7414,0.979,0.073,0.773,0.154
2010-08-12,35.2414,36.1571,35.16,251.79,35.97,0.9517,0.065,0.812,0.123
2010-08-13,35.95,35.9829,35.5843,249.1,35.5857,-0.9231,0.177,0.727,0.096
2010-08-16,35.3686,35.7157,35.2314,247.64,35.3771,0.4691,0.074,0.825,0.101
2010-08-17,35.7257,36.3757,35.6,251.97,35.9957,-0.515,0.084,0.853,0.063
2010-08-18,36.0514,36.3814,35.94,253.07,36.1529,0.9442,0.022,0.864,0.114
2010-08-19,36.12,36.2114,35.5257,249.88,35.6971,0.9451,0.04,0.861,0.099
2010-08-20,35.6271,36.2743,35.5714,249.64,35.6629,0.6331,0.039,0.896,0.065
2010-08-23,35.97,36.0,35.0357,245.8,35.1143,-0.4555,0.062,0.888,0.05
2010-08-24,34.6671,34.7143,34.0929,239.93,34.2757,-0.8758,0.093,0.862,0.045
2010-08-25,34.0057,34.8557,33.8857,242.89,34.6986,0.9691,0.051,0.83,0.119
2010-08-26,35.0643,35.1071,34.3257,240.28,34.3257,0.7303,0.045,0.877,0.078
2010-08-27,34.5357,34.6586,33.6514,241.62,34.5171,-0.7175,0.101,0.841,0.058
2010-08-30,34.3943,35.1071,34.3829,242.5,34.6429,-0.0772,0.035,0.932,0.033
2010-08-31,34.55,34.9371,34.3357,243.1,34.7286,-0.9367,0.109,0.849,0.042
2010-09-01,35.3529,35.9229,35.1829,250.33,35.7614,0.0,0.0,0.0,0.0
2010-09-02,35.8943,36.0243,35.51,252.17,36.0243,0.9743,0.0,0.901,0.099
2010-09-03,36.4414,36.9686,36.3571,258.77,36.9671,0.5436,0.099,0.782,0.119
2010-09-07,36.6629,37.0757,36.6071,257.81,36.83,-0.6101,0.05,0.932,0.019
2010-09-08,37.1114,37.77,37.0143,262.92,37.56,0.7929,0.063,0.847,0.09
2010-09-09,37.8629,38.0743,37.56,263.07,37.5814,0.9652,0.018,0.878,0.104
2010-09-10,37.5986,37.7857,37.3429,263.41,37.63,0.97,0.007,0.903,0.09
2010-09-13,37.9743,38.3257,37.9657,267.04,38.1486,0.9718,0.031,0.858,0.111
2010-09-14,38.03,38.4529,37.9314,268.06,38.2943,0.9893,0.028,0.823,0.149
2010-09-15,38.31,38.6257,38.2629,270.22,38.6029,0.9752,0.029,0.868,0.103
2010-09-16,38.6057,39.5243,38.5,276.57,39.51,0.9783,0.008,0.895,0.097
2010-09-17,39.67,39.7086,39.0971,275.37,39.3386,0.8519,0.05,0.846,0.105
2010-09-20,39.44,40.54,39.4071,283.23,40.4614,0.9525,0.055,0.844,0.101
2010-09-21,40.5514,41.05,40.3986,283.77,40.5386,0.0562,0.066,0.853,0.081
2010-09-22,40.3871,41.14,40.3443,287.75,41.1071,0.9833,0.03,0.837,0.134
2010-09-23,40.9043,41.8229,40.8571,288.92,41.2743,0.9835,0.056,0.796,0.148
2010-09-24,41.7286,41.9329,41.5071,292.32,41.76,0.9814,0.039,0.775,0.186
2010-09-27,41.9971,42.1043,41.5729,291.16,41.5943,0.0,0.0,0.0,0.0
2010-09-28,41.6814,41.6814,39.2857,286.86,40.98,0.0,0.0,1.0,0.0
2010-09-29,41.0329,41.4014,40.8571,287.37,41.0529,-0.2144,0.034,0.943,0.023
2010-09-30,41.2857,41.4286,40.1786,283.75,40.5357,0.9349,0.072,0.798,0.13
2010-10-01,40.8786,40.94,40.1929,282.52,40.36,-0.39,0.091,0.851,0.058
2010-10-04,40.2286,40.4143,39.6814,278.64,39.8057,0.7525,0.03,0.901,0.069
2010-10-05,40.2857,41.35,40.26,288.94,41.2771,0.9723,0.031,0.835,0.134
2010-10-06,41.37,41.7129,40.7514,289.19,41.3129,0.9821,0.028,0.842,0.131
2010-10-07,41.4771,41.4971,40.9871,289.22,41.3171,0.9722,0.013,0.886,0.101
2010-10-08,41.6729,42.0714,41.4286,294.07,42.01,0.9727,0.019,0.868,0.113
2010-10-11,42.1057,42.4629,42.0857,295.36,42.1943,-0.34,0.053,0.906,0.041
2010-10-12,42.2014,42.7857,41.7843,298.54,42.6486,0.8592,0.008,0.953,0.039
2010-10-13,42.8857,43.1371,42.8286,300.14,42.8771,0.8402,0.036,0.888,0.076
2010-10-14,43.0986,43.21,42.9143,302.31,43.1871,0.0,0.0,0.0,0.0
2010-10-15,43.92,45.0,43.5586,314.74,44.9629,0.8399,0.049,0.868,0.084
2010-10-18,45.4957,45.5714,44.8986,318.0,45.4286,0.9573,0.029,0.891,0.08
2010-10-19,43.3429,44.8243,42.86,309.49,44.2129,0.4855,0.082,0.823,0.095
2010-10-20,44.1429,44.8929,43.8386,310.53,44.3614,0.9763,0.028,0.854,0.118
2010-10-21,44.6229,44.9629,43.8286,309.52,44.2171,0.9367,0.048,0.846,0.106
2010-10-22,44.1529,44.2914,43.7571,307.47,43.9243,0.0,0.0,0.0,0.0
2010-10-25,44.1557,44.5143,44.0629,308.84,44.12,0.9804,0.044,0.835,0.122
2010-10-26,43.8386,44.2486,43.6643,308.05,44.0071,0.9552,0.045,0.838,0.117
2010-10-27,43.95,44.2714,43.6571,307.83,43.9757,-0.6588,0.09,0.848,0.062
2010-10-28,43.9929,44.0,42.9857,305.24,43.6057,0.9615,0.054,0.823,0.122
2010-10-29,43.4614,43.6971,42.9814,300.98,42.9971,0.0772,0.062,0.875,0.064
2010-11-01,43.1743,43.6571,43.1714,304.18,43.4543,0.9726,0.068,0.8,0.132
2010-11-02,43.8571,44.3129,43.8571,309.36,44.1943,0.9913,0.06,0.741,0.199
2010-11-03,44.4814,44.6971,44.0757,312.8,44.6857,0.2036,0.082,0.828,0.09
2010-11-04,45.0643,45.74,45.0043,318.27,45.4671,0.0,0.0,0.0,0.0
2010-11-05,45.4271,45.6529,45.25,317.13,45.3043,0.9918,0.028,0.778,0.194
2010-11-08,45.3143,45.6814,45.2514,318.62,45.5171,0.9658,0.025,0.878,0.097
2010-11-09,45.8643,45.9,44.9286,316.08,45.1543,0.9417,0.02,0.897,0.083
2010-11-10,45.2343,45.5386,44.7929,318.03,45.4329,0.9843,0.025,0.862,0.113
2010-11-11,45.0,45.4857,44.8929,316.65,45.2357,0.956,0.049,0.847,0.103
2010-11-12,45.1429,45.2143,43.3757,308.03,44.0043,-0.8522,0.051,0.94,0.008
2010-11-15,44.0657,44.3629,43.7529,307.04,43.8629,0.9597,0.028,0.857,0.114
2010-11-16,43.6743,43.9429,42.76,301.59,43.0843,-0.0795,0.032,0.932,0.037
2010-11-17,43.0286,43.4271,42.5371,300.5,42.9286,0.8381,0.042,0.889,0.069
2010-11-18,43.6,44.2386,43.5271,308.43,44.0614,0.9003,0.051,0.853,0.096
2010-11-19,43.9957,44.0571,43.6057,306.73,43.8186,0.5334,0.083,0.817,0.1
2010-11-22,43.8114,44.7657,43.6957,313.36,44.7657,0.9875,0.0,0.866,0.134
2010-11-23,44.35,44.5357,43.7943,308.73,44.1043,0.9128,0.037,0.878,0.084
2010-11-24,44.5714,45.0571,44.5357,314.8,44.9714,0.9682,0.024,0.858,0.118
2010-11-26,44.82,45.3857,44.7057,315.0,45.0,0.9058,0.064,0.809,0.127
2010-11-29,45.0714,45.3543,44.4829,316.87,45.2671,0.4588,0.035,0.918,0.047
2010-11-30,44.7914,44.9086,44.41,311.15,44.45,-0.8658,0.086,0.902,0.013
2010-12-01,45.0386,45.3929,45.0,316.4,45.2,0.3313,0.046,0.897,0.056
2010-12-02,45.3614,45.5714,44.9843,318.15,45.45,0.9967,0.009,0.793,0.198
2010-12-03,45.2871,45.5214,45.1914,317.44,45.3486,0.9928,0.017,0.815,0.168
2010-12-06,45.52,46.0471,45.4886,320.15,45.7357,0.7615,0.059,0.85,0.092
2010-12-07,46.2571,46.2843,45.4457,318.21,45.4586,0.875,0.016,0.934,0.05
2010-12-08,45.6614,45.86,45.3014,321.01,45.8586,0.8591,0.05,0.877,0.073
2010-12-09,46.0186,46.0714,45.5743,319.76,45.68,0.3204,0.052,0.898,0.05
2010-12-10,45.6643,45.8643,45.5143,320.56,45.7943,-0.2381,0.07,0.852,0.078
2010-12-13,46.3386,46.4371,45.8571,321.67,45.9529,0.9496,0.036,0.875,0.089
2010-12-14,45.9614,46.0771,45.5714,320.29,45.7557,0.9651,0.02,0.873,0.107
2010-12-15,45.7143,46.1429,45.5986,320.36,45.7657,0.9468,0.038,0.864,0.098
2010-12-16,45.87,46.0871,45.7286,321.25,45.8929,-0.9161,0.095,0.857,0.048
2010-12-17,45.9471,45.97,45.7471,320.61,45.8014,0.4588,0.086,0.836,0.078
2010-12-20,45.9429,46.1786,45.4614,322.21,46.03,0.9181,0.043,0.864,0.093
2010-12-21,46.1429,46.3414,46.0071,324.2,46.3143,0.9003,0.022,0.897,0.082
2010-12-22,46.3371,46.5314,46.2214,325.16,46.4514,0.9269,0.021,0.901,0.078
2010-12-23,46.4286,46.45,46.1671,323.6,46.2286,0.9718,0.0,0.906,0.094
2010-12-27,46.1214,46.4914,45.9314,324.68,46.3829,0.9894,0.063,0.776,0.161
2010-12-28,46.5586,46.6657,46.4371,325.47,46.4957,0.8979,0.019,0.871,0.11
2010-12-29,46.6029,46.6357,46.4429,325.29,46.47,0.9724,0.018,0.867,0.116
2010-12-30,46.4971,46.5014,46.15,323.66,46.2371,0.7211,0.075,0.813,0.111
2010-12-31,46.1357,46.2114,45.9014,322.56,46.08,0.8,0.043,0.896,0.061
2011-01-03,46.52,47.18,46.4057,329.57,47.0814,0.0,0.0,0.0,0.0
2011-01-04,47.4914,47.5,46.8786,331.29,47.3271,0.9412,0.075,0.802,0.122
2011-01-05,47.0786,47.7629,47.0714,334.0,47.7143,0.8047,0.019,0.942,0.039
2011-01-06,47.8171,47.8929,47.5571,333.73,47.6757,-0.2023,0.031,0.944,0.025
2011-01-07,47.7129,48.05,47.4143,336.12,48.0171,0.7622,0.072,0.829,0.099
2011-01-10,48.4043,49.0329,48.1671,342.45,48.9214,-0.2378,0.076,0.841,0.082
2011-01-11,49.2686,49.28,48.4957,341.64,48.8057,0.8645,0.047,0.865,0.088
2011-01-12,49.0357,49.2043,48.8571,344.42,49.2029,0.9091,0.035,0.878,0.086
2011-01-13,49.3086,49.52,49.1214,345.68,49.3829,0.0,0.0,0.0,0.0
2011-01-14,49.4129,49.7829,49.2057,348.48,49.7829,0.9719,0.067,0.759,0.174
2011-01-18,47.0743,49.2514,46.5714,340.65,48.6643,0.9162,0.095,0.773,0.132
2011-01-19,49.7643,49.8,48.1257,338.84,48.4057,0.9743,0.099,0.713,0.189
2011-01-20,48.0614,48.3286,47.16,332.68,47.5257,0.9647,0.02,0.883,0.096
2011-01-21,47.6814,47.84,46.6614,326.72,46.6743,-0.7936,0.055,0.909,0.036
2011-01-24,46.6957,48.2071,46.6743,337.45,48.2071,0.923,0.004,0.939,0.056
2011-01-25,48.0471,48.7771,47.7957,341.4,48.7714,0.9153,0.014,0.921,0.065
2011-01-26,48.9943,49.3714,48.7857,343.85,49.1214,0.0,0.0,0.0,0.0
2011-01-27,49.1114,49.2414,48.9757,343.21,49.03,0.9653,0.022,0.884,0.094
2011-01-28,49.1671,49.2,47.6471,336.1,48.0143,0.9672,0.0,0.862,0.138
2011-01-31,47.9714,48.5771,47.7571,339.32,48.4743,-0.4019,0.101,0.899,0.0
2011-02-01,48.7571,49.3786,48.7114,345.03,49.29,0.0,0.0,0.0,0.0
2011-02-02,49.2071,49.3214,49.0786,344.32,49.1886,0.9527,0.015,0.907,0.077
2011-02-03,49.1143,49.1771,48.3643,343.44,49.0629,0.9337,0.042,0.863,0.095
2011-02-04,49.0914,49.5286,49.0729,346.5,49.5,0.9756,0.066,0.778,0.155
2011-02-07,49.6986,50.4643,49.6629,351.88,50.2686,0.8919,0.068,0.832,0.1
2011-02-08,50.5257,50.7886,50.3071,355.2,50.7429,0.5707,0.036,0.893,0.071
2011-02-09,50.7414,51.2857,50.6957,358.16,51.1657,0.0,0.0,0.0,0.0
2011-02-10,51.0557,51.4286,49.7143,354.54,50.6486,0.5499,0.055,0.871,0.075
2011-02-11,50.6786,51.1143,50.5057,356.85,50.9786,0.6124,0.029,0.923,0.048
2011-02-14,50.97,51.3543,50.9586,359.18,51.3114,0.743,0.06,0.853,0.087
2011-02-15,51.3129,51.4243,51.0786,359.9,51.4143,0.9041,0.047,0.859,0.094
2011-02-16,51.5429,52.1286,51.5,363.13,51.8757,0.9371,0.031,0.889,0.08
2011-02-17,51.0357,51.4671,50.9314,358.3,51.1857,0.93,0.0,0.931,0.069
2011-02-18,51.2443,51.3571,49.9314,350.56,50.08,0.7142,0.0,0.956,0.044
2011-02-22,48.8786,49.3429,48.2457,338.61,48.3729,-0.6059,0.063,0.896,0.041
2011-02-23,48.3957,49.2343,48.3729,342.62,48.9457,-0.9847,0.137,0.814,0.05
2011-02-24,49.1457,49.3071,48.3386,342.88,48.9829,0.3709,0.118,0.763,0.119
2011-02-25,49.3229,49.7757,49.2571,348.16,49.7371,0.4019,0.034,0.899,0.067
2011-02-28,50.1771,50.7214,50.16,353.21,50.4586,0.0,0.0,0.0,0.0
2011-03-01,50.7814,50.8171,49.6686,349.31,49.9014,0.762,0.04,0.886,0.074
2011-03-02,49.9943,50.6214,49.7714,352.12,50.3029,-0.1027,0.084,0.836,0.079
2011-03-03,51.0271,51.3986,50.8457,359.56,51.3657,0.7137,0.05,0.876,0.074
2011-03-04,51.4386,51.47,51.1071,360.0,51.4286,0.872,0.042,0.838,0.12
2011-03-07,51.6286,51.6671,50.1871,355.36,50.7657,0.9577,0.048,0.838,0.113
2011-03-08,50.7014,51.0571,50.3214,355.76,50.8229,-0.4479,0.1,0.807,0.094
2011-03-09,50.67,50.68,50.0857,352.47,50.3529,0.6119,0.099,0.787,0.113
2011-03-10,49.8743,49.9671,49.2714,346.67,49.5243,0.9819,0.008,0.878,0.114
2011-03-11,49.3329,50.3314,49.2857,351.99,50.2843,0.85,0.048,0.864,0.088
2011-03-14,50.4543,50.9257,50.1871,353.56,50.5086,-0.9424,0.095,0.855,0.05
2011-03-15,48.8714,49.6914,48.5857,345.43,49.3471,0.8945,0.023,0.905,0.072
2011-03-16,48.8571,49.0,46.6086,330.01,47.1443,-0.9413,0.099,0.867,0.034
2011-03-17,48.1186,48.5157,47.2371,334.64,47.8057,0.0,0.0,0.0,0.0
2011-03-18,48.1614,48.3143,47.1429,330.67,47.2386,0.8439,0.047,0.871,0.082
2011-03-21,47.9986,48.5343,47.8943,339.3,48.4714,-0.9475,0.098,0.828,0.074
2011-03-22,48.9371,48.9457,48.4486,341.2,48.7429,0.3125,0.082,0.841,0.077
2011-03-23,48.4686,48.6029,47.9929,339.19,48.4557,0.9784,0.035,0.855,0.11
2011-03-24,48.8357,49.4286,48.4086,344.97,49.2814,0.8981,0.047,0.855,0.098
2011-03-25,49.7243,50.2943,49.5743,351.54,50.22,-0.7997,0.083,0.858,0.059
2011-03-28,50.45,50.6171,50.0629,350.44,50.0629,0.6597,0.06,0.861,0.079
2011-03-29,49.6657,50.1371,49.4371,350.96,50.1371,0.503,0.027,0.899,0.074
2011-03-30,50.0914,50.1257,49.6343,348.63,49.8043,0.7783,0.055,0.847,0.098
2011-03-31,49.48,49.9714,49.4371,348.51,49.7871,0.0,0.0,0.0,0.0
2011-04-01,50.1586,50.2271,49.0429,344.56,49.2229,0.9874,0.043,0.82,0.138
2011-04-04,49.1871,49.2286,48.3429,341.19,48.7414,0.9729,0.042,0.82,0.138
2011-04-05,48.1414,48.8929,48.0,338.89,48.4129,-0.504,0.098,0.817,0.085
2011-04-06,48.7457,49.1286,48.1629,338.04,48.2914,0.9676,0.062,0.826,0.112
2011-04-07,48.3,48.6329,48.0043,338.08,48.2971,0.9366,0.034,0.885,0.081
2011-04-08,48.56,48.5929,47.7071,335.06,47.8657,0.8402,0.0,0.936,0.064
2011-04-11,47.7229,47.9529,47.1457,330.8,47.2571,0.0,0.0,0.0,0.0
2011-04-12,47.2129,47.6757,47.1714,332.4,47.4857,0.9473,0.029,0.853,0.119
2011-04-13,47.86,48.02,47.5029,336.13,48.0186,0.9517,0.07,0.805,0.124
2011-04-14,47.8286,48.0,47.4371,332.42,47.4886,-0.9836,0.134,0.804,0.062
2011-04-15,47.6143,47.6629,46.6857,327.46,46.78,-0.9318,0.116,0.797,0.086
2011-04-18,46.5857,47.4614,45.7371,331.85,47.4071,-0.91,0.081,0.859,0.06
2011-04-19,47.5857,48.2829,47.3871,337.86,48.2657,0.6808,0.03,0.916,0.054
2011-04-20,49.0729,49.3929,48.7857,342.41,48.9157,0.9127,0.011,0.924,0.065
2011-04-21,50.7143,50.7329,49.7886,350.7,50.1,-0.7573,0.049,0.911,0.039
2011-04-25,50.0486,50.5357,50.0429,353.01,50.43,0.9601,0.009,0.9,0.091
2011-04-26,50.5171,50.7129,49.9071,350.42,50.06,0.9322,0.011,0.923,0.066
2011-04-27,50.32,50.3357,49.5857,350.15,50.0214,0.9905,0.037,0.828,0.135
2011-04-28,49.4557,49.9643,49.36,346.75,49.5357,0.0,0.0,0.0,0.0
2011-04-29,49.54,50.5643,49.5243,350.13,50.0186,-0.8542,0.151,0.785,0.064
2011-05-02,49.9629,50.0671,49.3571,346.28,49.4686,-0.1901,0.04,0.919,0.042
2011-05-03,49.7129,49.9843,49.3743,348.2,49.7429,0.9394,0.044,0.858,0.098
2011-05-04,49.7514,50.2614,49.5543,349.57,49.9386,0.0,0.0,0.0,0.0
2011-05-05,49.7714,50.1357,49.4357,346.75,49.5357,0.9792,0.0,0.897,0.103
2011-05-06,49.9557,50.0,49.4586,346.66,49.5229,0.9022,0.01,0.907,0.083
2011-05-09,49.6943,49.8857,49.5043,347.6,49.6571,0.6369,0.03,0.921,0.05
2011-05-10,49.8414,49.9557,49.5229,349.45,49.9214,0.2168,0.046,0.899,0.055
2011-05-11,49.86,50.0,49.32,347.23,49.6043,0.9837,0.02,0.867,0.113
2011-05-12,49.4457,49.5886,48.8957,346.57,49.51,0.983,0.031,0.853,0.115
2011-05-13,49.38,49.4643,48.6214,340.5,48.6429,0.7806,0.064,0.835,0.101
2011-05-16,48.4571,48.7457,47.5143,333.3,47.6143,0.9882,0.025,0.796,0.179
2011-05-17,47.4286,48.02,47.2471,336.14,48.02,0.592,0.042,0.9,0.057
2011-05-18,48.0671,48.7214,48.0,339.87,48.5529,0.0,0.0,0.0,0.0
2011-05-19,48.8686,48.9157,48.3814,340.53,48.6471,0.9701,0.005,0.916,0.08
2011-05-20,48.5086,48.7071,47.86,335.22,47.8886,-0.6652,0.057,0.897,0.046
2011-05-23,47.1386,47.9971,47.06,334.4,47.7714,0.0,0.0,0.0,0.0
2011-05-24,47.9286,47.9857,47.3343,332.19,47.4557,0.9958,0.016,0.779,0.205
2011-05-25,47.6329,48.3657,47.55,336.78,48.1114,0.9819,0.013,0.856,0.131
2011-05-26,47.9957,48.1271,47.7757,335.0,47.8571,0.9809,0.041,0.822,0.136
2011-05-27,47.8286,48.2329,47.7586,337.41,48.2014,0.9721,0.058,0.799,0.143
2011-05-31,48.7286,49.69,48.7143,347.83,49.69,0.7506,0.048,0.75,0.202
2011-06-01,49.8386,50.3043,49.2357,345.51,49.3586,0.0,0.0,0.0,0.0
2011-06-02,49.5,49.7114,49.1857,346.1,49.4429,0.9906,0.017,0.833,0.149
2011-06-03,49.0257,49.3329,48.8586,343.44,49.0629,0.9314,0.052,0.851,0.097
2011-06-06,49.3857,49.5786,48.2586,338.04,48.2914,-0.8635,0.075,0.86,0.064
2011-06-07,48.31,48.3171,47.4143,332.04,47.4343,0.8829,0.058,0.838,0.103
2011-06-08,47.3971,47.8286,47.2357,332.24,47.4629,0.9709,0.003,0.919,0.078
2011-06-09,47.6071,47.6671,47.25,331.49,47.3557,-0.5362,0.066,0.881,0.054
2011-06-10,47.2214,47.38,46.5014,325.9,46.5571,0.6752,0.045,0.863,0.092
2011-06-13,46.7429,46.9014,46.4386,326.6,46.6571,0.9611,0.04,0.858,0.102
2011-06-14,47.1429,47.6071,47.0443,332.44,47.4914,0.959,0.031,0.877,0.092
2011-06-15,47.1071,47.1857,46.4114,326.75,46.6786,0.9633,0.041,0.861,0.097
2011-06-16,46.7,46.9543,45.4757,325.16,46.4514,0.8403,0.041,0.889,0.07
2011-06-17,46.9986,47.0357,45.6229,320.26,45.7514,0.7413,0.115,0.753,0.132
2011-06-20,45.3371,45.3857,44.3571,315.32,45.0457,0.8608,0.06,0.862,0.078
2011-06-21,45.24,46.5429,45.0286,325.3,46.4714,0.2186,0.086,0.824,0.09
2011-06-22,46.4514,46.9857,46.0543,322.61,46.0871,0.0,0.0,0.0,0.0
2011-06-23,45.5629,47.3843,45.4457,331.23,47.3186,0.6757,0.078,0.836,0.086
2011-06-24,47.3386,47.5929,46.4414,326.35,46.6214,-0.937,0.077,0.918,0.005
2011-06-27,46.7986,47.7,46.75,332.04,47.4343,0.8762,0.041,0.877,0.082
2011-06-28,47.6643,48.1,47.6343,335.26,47.8943,0.4939,0.019,0.933,0.048
2011-06-29,48.0057,48.0529,47.4114,334.04,47.72,0.7506,0.111,0.752,0.136
2011-06-30,47.8143,48.0186,47.5486,335.67,47.9529,0.0,0.0,0.0,0.0
2011-07-01,47.9929,49.0714,47.7429,343.26,49.0371,0.9724,0.062,0.801,0.137
2011-07-05,49.0,49.9757,48.9286,349.43,49.9186,0.509,0.086,0.819,0.095
2011-07-06,49.85,50.5857,49.53,351.76,50.2514,0.7906,0.059,0.843,0.098
2011-07-07,50.6671,51.1429,50.5714,357.2,51.0286,0.9072,0.047,0.855,0.099
2011-07-08,50.4771,51.4286,50.3143,359.71,51.3871,-0.8898,0.114,0.81,0.076
2011-07-11,50.9057,51.3957,50.4029,354.0,50.5714,0.5574,0.117,0.751,0.132
2011-07-12,50.5043,51.0971,49.8029,353.75,50.5357,-0.4548,0.075,0.861,0.064
2011-07-13,51.19,51.4286,50.9114,358.02,51.1457,0.9753,0.028,0.864,0.108
2011-07-14,51.5729,51.6586,50.9057,357.77,51.11,0.9201,0.013,0.902,0.086
2011-07-15,51.5957,52.1429,51.31,364.92,52.1314,0.0,0.0,0.0,0.0
2011-07-18,52.2043,53.5214,52.1829,373.8,53.4,0.9769,0.054,0.817,0.129
2011-07-19,54.0,54.0929,53.3314,376.85,53.8357,0.9834,0.071,0.752,0.178
2011-07-20,56.5886,56.61,55.1429,386.9,55.2714,-0.8226,0.088,0.82,0.092
2011-07-21,55.2786,55.7229,54.8429,387.29,55.3271,-0.813,0.1,0.812,0.088
2011-07-22,55.4743,56.4357,55.3929,393.3,56.1857,-0.8594,0.086,0.852,0.062
2011-07-25,55.7643,57.1429,55.66,398.5,56.9286,0.9575,0.046,0.84,0.114
2011-07-26,57.1429,57.7857,57.0971,403.41,57.63,0.0,0.0,0.0,0.0
2011-07-27,57.2271,57.52,56.0214,392.59,56.0843,0.9698,0.06,0.806,0.134
2011-07-28,55.9457,56.7129,55.4471,391.82,55.9743,0.6956,0.025,0.898,0.078
2011-07-29,55.3771,56.45,54.8571,390.48,55.7829,0.886,0.093,0.751,0.156
2011-08-01,56.8257,57.0714,56.0529,396.75,56.6786,0.0,0.0,0.0,0.0
2011-08-02,56.8071,56.8429,55.4786,388.91,55.5586,0.168,0.047,0.892,0.06
2011-08-03,55.8543,56.2214,54.6057,392.57,56.0814,0.4836,0.056,0.872,0.072
