MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
2016-01-01,2033,28,Male,C21,Master,51303,2015-07-31,,1,1,1148670,3
2016-02-01,2033,28,Male,C21,Master,51303,2015-07-31,,1,1,1590500,3
2016-03-01,2033,28,Male,C21,Master,51303,2015-07-31,,1,1,500000,3
2016-04-01,2033,28,Male,C21,Master,51303,2015-07-31,,1,1,0,1
2016-05-01,2033,28,Male,C21,Master,51303,2015-07-31,,1,1,0,1
2016-06-01,2033,29,Male,C21,Master,51303,2015-07-31,2016-05-30,1,1,0,1
2016-01-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,253350,2
2016-02-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,424980,2
2016-03-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,570270,2
2016-04-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,0,1
2016-05-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,193930,1
2016-06-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,150510,1
2016-07-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,590560,2
2016-08-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,655980,2
2016-09-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,75500,2
2016-10-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,1152140,3
2016-11-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,539880,3
2016-12-01,2034,26,Female,C10,Master,74087,2015-05-14,,1,2,0,3
2017-01-01,2034,27,Female,C10,Master,74087,2015-05-14,,1,2,1242980,2
2017-02-01,2034,27,Female,C10,Master,74087,2015-05-14,,1,2,254490,2
2017-03-01,2034,27,Female,C10,Master,74087,2015-05-14,,1,2,495350,2
2017-04-01,2034,27,Female,C10,Master,74087,2015-05-14,,1,2,155580,1
2017-05-01,2034,27,Female,C10,Master,74087,2015-05-14,,1,2,0,1
2017-06-01,2034,27,Female,C10,Master,74087,2015-05-14,,1,2,152870,1
2017-07-01,2034,27,Female,C10,Master,74087,2015-05-14,2017-07-03,1,2,0,1
2016-01-01,2035,42,Male,C6,College,66031,2015-05-22,,1,2,750790,2
2016-02-01,2035,43,Male,C6,College,66031,2015-05-22,,1,2,200600,2
2016-03-01,2035,43,Male,C6,College,66031,2015-05-22,,1,2,534620,2
2016-04-01,2035,43,Male,C6,College,66031,2015-05-22,,1,2,100490,2
2016-05-01,2035,43,Male,C6,College,66031,2015-05-22,,1,2,202000,2
2016-06-01,2035,43,Male,C6,College,66031,2015-05-22,,1,2,352750,2
2016-07-01,2035,43,Male,C6,College,66031,2015-05-22,2016-07-19,1,2,0,1
2016-01-01,2036,28,Female,C21,College,72393,2015-11-30,2016-01-26,2,2,0,1
2016-10-01,2037,31,Male,C4,College,50370,2016-10-04,,3,3,0,1
2016-11-01,2037,31,Male,C4,College,50370,2016-10-04,2016-10-29,3,3,0,1
2016-01-01,2038,23,Female,C7,Bachelor,17687,2016-01-19,,1,1,0,1
2016-02-01,2038,23,Female,C7,Bachelor,17687,2016-01-19,2016-02-24,1,1,0,1
2017-12-01,2039,36,Female,C5,Master,74434,2017-12-15,,2,2,0,1
2016-01-01,2040,25,Male,C15,Bachelor,20590,2015-03-03,,1,1,442720,2
2016-02-01,2040,25,Male,C15,Bachelor,20590,2015-03-03,,1,1,-82880,2
2016-03-01,2040,25,Male,C15,Bachelor,20590,2015-03-03,,1,1,500000,2
2016-04-01,2040,25,Male,C15,Bachelor,20590,2015-03-03,,1,1,0,1
2016-05-01,2040,25,Male,C15,Bachelor,20590,2015-03-03,2016-05-03,1,1,0,1
2017-06-01,2041,34,Male,C22,Master,46083,2017-06-12,,2,2,0,1
2017-07-01,2041,34,Male,C22,Master,46083,2017-06-12,,2,2,0,1
2017-08-01,2041,34,Male,C22,Master,46083,2017-06-12,2017-07-29,2,2,0,1
2017-09-01,2043,36,Male,C10,College,94212,2017-09-18,,3,3,0,1
2017-10-01,2043,36,Male,C10,College,94212,2017-09-18,,3,3,0,3
2017-11-01,2043,36,Male,C10,College,94212,2017-09-18,,3,3,2019280,3
2017-12-01,2043,36,Male,C10,College,94212,2017-09-18,,3,3,1286400,3
2016-11-01,2044,34,Male,C20,College,38619,2016-11-15,,2,2,0,1
2016-12-01,2044,34,Male,C20,College,38619,2016-11-15,,2,2,0,1
2017-01-01,2044,34,Male,C20,College,38619,2016-11-15,,2,2,162920,1
2017-02-01,2044,34,Male,C20,College,38619,2016-11-15,,2,2,303240,1
2017-03-01,2044,34,Male,C20,College,38619,2016-11-15,2017-03-23,2,2,0,1
2017-05-01,2045,25,Male,C9,Bachelor,84806,2017-05-09,,3,3,0,1
2017-06-01,2045,25,Male,C9,Bachelor,84806,2017-05-09,,3,3,0,1
2017-07-01,2045,25,Male,C9,Bachelor,84806,2017-05-09,,3,3,404170,2
2017-08-01,2045,25,Male,C9,Bachelor,84806,2017-05-09,,3,3,150000,2
2017-09-01,2045,25,Male,C9,Bachelor,84806,2017-05-09,,3,3,240000,2
2017-10-01,2045,25,Male,C9,Bachelor,84806,2017-05-09,2017-10-12,3,3,0,1
2016-08-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,0,2
2016-09-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,975120,2
2016-10-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,1348050,3
2016-11-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,0,3
2016-12-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,500000,3
2017-01-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,0,1
2017-02-01,2047,35,Male,C29,Master,70252,2016-08-09,,3,3,179550,1
2017-03-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,150080,1
2017-04-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,358900,3
2017-05-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,486170,3
2017-06-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,1302700,3
2017-07-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,483060,3
2017-08-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,1290720,3
2017-09-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,412660,3
2017-10-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,220260,1
2017-11-01,2047,36,Male,C29,Master,70252,2016-08-09,,3,3,251640,1
2017-12-01,2047,36,Male,C29,Master,70252,2016-08-09,2017-12-01,3,3,224860,1
2016-01-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,2179960,3
2016-02-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,1713530,3
2016-03-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,4244770,3
2016-04-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2016-05-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2016-06-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2016-07-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,4
2016-08-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,1939400,4
2016-09-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,1500000,4
2016-10-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,4
2016-11-01,2049,39,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,4
2016-12-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,4000000,4
2017-01-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2017-02-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,250000,1
2017-03-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,850000,1
2017-04-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2017-05-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2017-06-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2017-07-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2017-08-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2017-09-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,0,1
2017-10-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,440000,2
2017-11-01,2049,40,Female,C23,Bachelor,100888,2011-10-24,,1,3,483100,2
2017-12-01,2049,41,Female,C23,Bachelor,100888,2011-10-24,2017-12-14,1,3,0,2
2016-11-01,2050,34,Male,C29,Master,92796,2016-10-31,,2,2,0,1
2016-12-01,2050,34,Male,C29,Master,92796,2016-10-31,,2,2,0,1
2017-01-01,2050,34,Male,C29,Master,92796,2016-10-31,,2,2,0,3
2017-02-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,1750000,3
2017-03-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,3798130,3
2017-04-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,1741510,3
2017-05-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,0,3
2017-06-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,750000,3
2017-07-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,200000,4
2017-08-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,3741500,4
2017-09-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,482690,4
2017-10-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,966180,4
2017-11-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,682990,4
2017-12-01,2050,35,Male,C29,Master,92796,2016-10-31,,2,2,2811970,4
2017-04-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,0,1
2017-05-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,0,1
2017-06-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,363610,1
2017-07-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,500760,3
2017-08-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,954910,3
2017-09-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,917000,3
2017-10-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,127240,3
2017-11-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,928430,3
2017-12-01,2052,36,Male,C18,Master,73177,2017-04-13,,2,2,526050,3
2017-06-01,2053,30,Female,C24,Master,46979,2017-06-05,,3,3,0,1
2017-07-01,2053,30,Female,C24,Master,46979,2017-06-05,,3,3,54800,1
2017-08-01,2053,31,Female,C24,Master,46979,2017-06-05,,3,3,679940,1
2017-09-01,2053,31,Female,C24,Master,46979,2017-06-05,2017-09-27,3,3,-305900,1
2017-07-01,2054,27,Male,C28,College,56814,2017-07-07,,2,2,0,1
2017-08-01,2054,27,Male,C28,College,56814,2017-07-07,,2,2,0,1
2017-09-01,2054,27,Male,C28,College,56814,2017-07-07,2017-09-25,2,2,0,1
2016-01-01,2055,31,Male,C10,College,42260,2016-01-02,,3,3,0,2
2016-02-01,2055,31,Male,C10,College,42260,2016-01-02,,3,3,472280,2
2016-03-01,2055,31,Male,C10,College,42260,2016-01-02,,3,3,2091100,2
2016-04-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,135030,1
2016-05-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,0,1
2016-06-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,387320,1
2016-07-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,295680,2
2016-08-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,304350,2
2016-09-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,898420,2
2016-10-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,304600,2
2016-11-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,300710,2
2016-12-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,838610,2
2017-01-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,150370,1
2017-02-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,351870,1
2017-03-01,2055,32,Male,C10,College,42260,2016-01-02,,3,3,751260,1
2017-04-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,0,1
2017-05-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,150310,1
2017-06-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,300050,1
2017-07-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,1018880,3
2017-08-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,940720,3
2017-09-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,653000,3
2017-10-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,301200,2
2017-11-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,0,2
2017-12-01,2055,33,Male,C10,College,42260,2016-01-02,,3,3,598870,2
2017-06-01,2056,29,Male,C23,College,100412,2017-05-29,,3,3,0,1
2017-07-01,2056,29,Male,C23,College,100412,2017-05-29,,3,3,0,1
2017-08-01,2056,29,Male,C23,College,100412,2017-05-29,,3,3,0,1
2017-09-01,2056,29,Male,C23,College,100412,2017-05-29,,3,3,588490,1
2017-10-01,2056,29,Male,C23,College,100412,2017-05-29,,3,3,193250,1
2017-11-01,2056,30,Male,C23,College,100412,2017-05-29,2017-11-15,3,3,0,1
2016-01-01,2057,32,Female,C27,Bachelor,40198,2015-10-30,,2,2,101640,1
2016-02-01,2057,32,Female,C27,Bachelor,40198,2015-10-30,,2,2,100310,1
2016-03-01,2057,32,Female,C27,Bachelor,40198,2015-10-30,,2,2,252510,1
2016-04-01,2057,32,Female,C27,Bachelor,40198,2015-10-30,,2,2,121970,1
2016-05-01,2057,32,Female,C27,Bachelor,40198,2015-10-30,,2,2,0,1
2016-06-01,2057,32,Female,C27,Bachelor,40198,2015-10-30,2016-06-08,2,2,0,1
2017-09-01,2058,34,Female,C8,Master,57449,2017-09-26,,1,1,0,1
2017-10-01,2058,34,Female,C8,Master,57449,2017-09-26,,1,1,150290,2
2017-11-01,2058,34,Female,C8,Master,57449,2017-09-26,,1,1,212350,2
2017-12-01,2058,34,Female,C8,Master,57449,2017-09-26,,1,1,402330,2
2017-09-01,2059,37,Female,C20,Bachelor,67669,2017-09-08,,2,2,0,1
2017-10-01,2059,37,Female,C20,Bachelor,67669,2017-09-08,,2,2,0,1
2017-11-01,2059,37,Female,C20,Bachelor,67669,2017-09-08,2017-11-22,2,2,0,1
2017-12-01,2060,30,Male,C14,Master,62011,2017-12-18,,2,2,0,1
2016-06-01,2061,40,Female,C15,Bachelor,57975,2016-06-06,,2,2,200000,2
2016-07-01,2061,40,Female,C15,Bachelor,57975,2016-06-06,,2,2,300000,3
2016-08-01,2061,40,Female,C15,Bachelor,57975,2016-06-06,,2,2,1000000,3
2016-09-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,800000,3
2016-10-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,550000,2
2016-11-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,200000,2
2016-12-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,0,2
2017-01-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,700000,2
2017-02-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,950110,2
2017-03-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,950000,2
2017-04-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,0,3
2017-05-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,1750000,3
2017-06-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,0,3
2017-07-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,0,1
2017-08-01,2061,41,Female,C15,Bachelor,57975,2016-06-06,,2,2,200000,1
2017-09-01,2061,42,Female,C15,Bachelor,57975,2016-06-06,,2,2,0,1
2017-10-01,2061,42,Female,C15,Bachelor,57975,2016-06-06,2017-10-04,2,2,0,1
2017-04-01,2062,26,Male,C10,Master,92401,2017-03-31,,2,2,0,4
2017-05-01,2062,26,Male,C10,Master,92401,2017-03-31,,2,2,117000,4
2017-06-01,2062,27,Male,C10,Master,92401,2017-03-31,,2,2,5000000,4
2017-07-01,2062,27,Male,C10,Master,92401,2017-03-31,,2,2,338880,3
2017-08-01,2062,27,Male,C10,Master,92401,2017-03-31,,2,2,1185950,3
2017-09-01,2062,27,Male,C10,Master,92401,2017-03-31,,2,2,642740,3
2017-10-01,2062,27,Male,C10,Master,92401,2017-03-31,,2,2,0,1
2017-11-01,2062,27,Male,C10,Master,92401,2017-03-31,,2,2,0,1
2017-12-01,2062,27,Male,C10,Master,92401,2017-03-31,2017-12-18,2,2,102520,1
2017-04-01,2063,33,Male,C18,Master,55473,2017-04-27,,2,2,0,1
2017-05-01,2063,33,Male,C18,Master,55473,2017-04-27,,2,2,0,1
2017-06-01,2063,33,Male,C18,Master,55473,2017-04-27,,2,2,0,1
2017-07-01,2063,33,Male,C18,Master,55473,2017-04-27,2017-07-10,2,2,0,1
2016-01-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,245510,2
2016-02-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,402950,2
2016-03-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,1357150,2
2016-04-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,100090,1
2016-05-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,0,1
2016-06-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,0,1
2016-07-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,200000,1
2016-08-01,2064,27,Male,C5,Master,78564,2015-10-01,,2,2,150060,1
2016-09-01,2064,27,Male,C5,Master,78564,2015-10-01,2016-09-01,2,2,0,1
2016-01-01,2065,36,Female,C11,College,44146,2015-12-04,2016-01-15,2,2,0,1
2016-01-01,2066,36,Female,C29,Master,63181,2013-02-21,,2,2,337470,2
2016-02-01,2066,36,Female,C29,Master,63181,2013-02-21,,2,2,182340,2
2016-03-01,2066,37,Female,C29,Master,63181,2013-02-21,,2,2,1980760,2
2016-04-01,2066,37,Female,C29,Master,63181,2013-02-21,,2,2,0,1
2016-05-01,2066,37,Female,C29,Master,63181,2013-02-21,,2,2,0,1
2016-06-01,2066,37,Female,C29,Master,63181,2013-02-21,2016-06-03,2,2,0,1
2017-06-01,2067,27,Female,C25,Master,21792,2017-06-23,,1,1,0,1
2017-07-01,2067,27,Female,C25,Master,21792,2017-06-23,,1,1,0,1
2017-08-01,2067,27,Female,C25,Master,21792,2017-06-23,,1,1,152000,1
2017-09-01,2067,27,Female,C25,Master,21792,2017-06-23,,1,1,185170,1
2017-10-01,2067,27,Female,C25,Master,21792,2017-06-23,,1,1,0,1
2017-11-01,2067,27,Female,C25,Master,21792,2017-06-23,2017-11-14,1,1,0,1
2016-01-01,2068,37,Male,C11,Bachelor,39750,2015-06-12,2016-01-02,1,1,0,1
2016-01-01,2069,42,Female,C23,College,30999,2015-06-12,,1,1,0,1
2016-02-01,2069,42,Female,C23,College,30999,2015-06-12,2016-02-10,1,1,0,1
2016-01-01,2070,30,Male,C6,College,75875,2012-01-30,,2,3,664660,2
2016-02-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,465960,2
2016-03-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,1739500,2
2016-04-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,0,3
2016-05-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,515920,3
2016-06-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,648590,3
2016-07-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,1053500,3
2016-08-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,102340,3
2016-09-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,889550,3
2016-10-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,1718810,3
2016-11-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,408640,3
2016-12-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,546020,3
2017-01-01,2070,31,Male,C6,College,75875,2012-01-30,,2,3,2045920,4
2017-02-01,2070,32,Male,C6,College,75875,2012-01-30,,2,3,1363460,4
2017-03-01,2070,32,Male,C6,College,75875,2012-01-30,,2,3,7671620,4
2017-04-01,2070,32,Male,C6,College,75875,2012-01-30,,2,3,0,1
2017-05-01,2070,32,Male,C6,College,75875,2012-01-30,,2,3,0,1
2017-06-01,2070,32,Male,C6,College,75875,2012-01-30,,2,3,0,1
2017-07-01,2070,32,Male,C6,College,82773,2012-01-30,,2,4,812150,2
2017-08-01,2070,32,Male,C6,College,82773,2012-01-30,,2,4,781960,2
2017-09-01,2070,32,Male,C6,College,82773,2012-01-30,,2,4,743370,2
2017-10-01,2070,32,Male,C6,College,82773,2012-01-30,,2,4,653250,2
2017-11-01,2070,32,Male,C6,College,82773,2012-01-30,,2,4,704550,2
2017-12-01,2070,32,Male,C6,College,82773,2012-01-30,,2,4,764900,2
2017-07-01,2071,34,Female,C3,Bachelor,80535,2017-06-28,,2,2,1484220,3
2017-08-01,2071,34,Female,C3,Bachelor,80535,2017-06-28,,2,2,545360,3
2017-09-01,2071,34,Female,C3,Bachelor,80535,2017-06-28,,2,2,607920,3
2017-10-01,2071,34,Female,C3,Bachelor,80535,2017-06-28,2017-10-14,2,2,993480,4
2016-01-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,72000,1
2016-02-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,250000,1
2016-03-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,50000,1
2016-04-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,0,1
2016-05-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,100310,1
2016-06-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,116380,1
2016-07-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,0,1
2016-08-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,0,1
2016-09-01,2073,21,Male,C27,College,42380,2015-12-31,,1,1,256240,1
2016-10-01,2073,21,Male,C27,College,42380,2015-12-31,2016-10-07,1,1,155200,2
2016-08-01,2074,25,Male,C18,Bachelor,47487,2016-08-17,,2,2,0,1
2016-09-01,2074,25,Male,C18,Bachelor,47487,2016-08-17,2016-09-17,2,2,0,1
2016-01-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,969720,3
2016-02-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,777240,3
2016-03-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,1860630,3
2016-04-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,126340,4
2016-05-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,839510,4
2016-06-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,606160,4
2016-07-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,326160,2
2016-08-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,155190,2
2016-09-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,601460,2
2016-10-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,343570,3
2016-11-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,1035380,3
2016-12-01,2076,39,Female,C15,Master,90200,2013-08-15,,1,2,500750,3
2017-01-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,1000450,4
2017-02-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,2329560,4
2017-03-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,3212100,4
2017-04-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,388090,2
2017-05-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,485450,2
2017-06-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,335030,2
2017-07-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,200000,3
2017-08-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,528280,3
2017-09-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,1156640,3
2017-10-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,150060,2
2017-11-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,738820,2
2017-12-01,2076,40,Female,C15,Master,90200,2013-08-15,,1,2,465630,2
2017-06-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,0,1
2017-07-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,0,4
2017-08-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,3302600,4
2017-09-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,761960,4
2017-10-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,809880,4
2017-11-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,495570,4
2017-12-01,2078,35,Female,C12,College,83028,2017-05-29,,3,3,2539640,4
2017-06-01,2082,28,Male,C24,Master,65726,2017-05-30,,2,2,0,1
2017-07-01,2082,28,Male,C24,Master,65726,2017-05-30,,2,2,215480,2
2017-08-01,2082,28,Male,C24,Master,65726,2017-05-30,,2,2,335700,2
2017-09-01,2082,28,Male,C24,Master,65726,2017-05-30,,2,2,655710,2
2017-10-01,2082,29,Male,C24,Master,65726,2017-05-30,,2,2,292490,1
2017-11-01,2082,29,Male,C24,Master,65726,2017-05-30,,2,2,143740,1
2017-12-01,2082,29,Male,C24,Master,65726,2017-05-30,,2,2,0,1
2016-06-01,2083,36,Female,C17,Master,46515,2016-06-06,,1,1,0,1
2016-07-01,2083,36,Female,C17,Master,46515,2016-06-06,,1,1,157090,2
2016-08-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,193760,2
2016-09-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,505430,2
2016-10-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,658310,3
2016-11-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,113040,3
2016-12-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,112090,3
2017-01-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,305160,1
2017-02-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,0,1
2017-03-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,154760,1
2017-04-01,2083,37,Female,C17,Master,46515,2016-06-06,,1,1,0,1
2017-05-01,2083,37,Female,C17,Master,46515,2016-06-06,2017-05-15,1,1,0,1
2017-10-01,2084,26,Female,C17,Master,42405,2017-10-12,,2,2,0,1
2017-11-01,2084,26,Female,C17,Master,42405,2017-10-12,2017-11-14,2,2,0,1
2016-01-01,2085,30,Female,C22,Master,50787,2015-07-18,,1,1,750220,3
2016-02-01,2085,30,Female,C22,Master,50787,2015-07-18,,1,1,608730,3
2016-03-01,2085,30,Female,C22,Master,50787,2015-07-18,,1,1,1796690,3
2016-04-01,2085,30,Female,C22,Master,50787,2015-07-18,,1,1,120890,3
2016-05-01,2085,30,Female,C22,Master,50787,2015-07-18,,1,1,124100,3
2016-06-01,2085,30,Female,C22,Master,50787,2015-07-18,,1,1,591050,3
2016-07-01,2085,30,Female,C22,Master,50787,2015-07-18,2016-07-28,1,1,0,1
2016-01-01,2086,45,Male,C9,College,29915,2015-09-26,2016-01-23,1,1,0,1
2016-01-01,2087,50,Male,C24,Master,93270,2012-08-20,,1,2,88200,3
2016-02-01,2087,50,Male,C24,Master,93270,2012-08-20,,1,2,1070190,3
